"TOA5","5212","CR1000","5212","CR1000.Std.10","CRD:apr08_g1ice1.CR1","16968","HalfHour"
"TIMESTAMP","RECORD","DT","BP"
"TS","RN","m","hPa(mb)"
"","","Smp","Smp"
"2009-05-18 13:00:00",470,1.184,772.2404
"2009-05-18 13:30:00",471,1.176,772.0859
"2009-05-18 14:00:00",472,1.18,771.9144
"2009-05-18 14:30:00",473,1.186,771.7369
"2009-05-18 15:00:00",474,1.187,771.4395
"2009-05-18 15:30:00",475,1.192,771.4384
"2009-05-18 16:00:00",476,1.185,771.2338
"2009-05-18 16:30:00",477,1.186,771.0975
"2009-05-18 17:00:00",478,1.185,770.8896
"2009-05-18 17:30:00",479,1.191,770.6202
"2009-05-18 18:00:00",480,1.198,770.3754
"2009-05-18 18:30:00",481,1.197,770.014
"2009-05-18 19:00:00",482,1.198,769.8295
"2009-05-18 19:30:00",483,1.198,769.7128
"2009-05-18 20:00:00",484,1.199,769.4667
"2009-05-18 20:30:00",485,1.198,769.3129
"2009-05-18 21:00:00",486,1.208,768.9813
"2009-05-18 21:30:00",487,1.206,768.8982
"2009-05-18 22:00:00",488,1.196,768.7253
"2009-05-18 22:30:00",489,1.202,768.6216
"2009-05-18 23:00:00",490,1.2,768.6202
"2009-05-18 23:30:00",491,1.214,768.5967
"2009-05-19 00:00:00",492,1.211,768.4847
"2009-05-19 00:30:00",493,1.213,768.3525
"2009-05-19 01:00:00",494,1.208,768.1476
"2009-05-19 01:30:00",495,1.209,767.9525
"2009-05-19 02:00:00",496,1.206,767.9021
"2009-05-19 02:30:00",497,1.213,767.7778
"2009-05-19 03:00:00",498,1.206,767.6536
"2009-05-19 03:30:00",499,1.204,767.4529
"2009-05-19 04:00:00",500,1.205,767.3162
"2009-05-19 04:30:00",501,1.205,767.1794
"2009-05-19 05:00:00",502,1.209,766.9059
"2009-05-19 05:30:00",503,1.208,766.9059
"2009-05-19 06:00:00",504,1.202,766.6486
"2009-05-19 06:30:00",505,1.209,766.4365
"2009-05-19 07:00:00",506,1.216,766.2228
"2009-05-19 07:30:00",507,1.205,766.2223
"2009-05-19 08:00:00",508,1.204,766.2223
"2009-05-19 08:30:00",509,1.201,766.0576
"2009-05-19 09:00:00",510,1.196,766.0073
"2009-05-19 09:30:00",511,1.21,766.0699
"2009-05-19 10:00:00",512,1.203,765.959
"2009-05-19 10:30:00",513,1.199,765.8638
"2009-05-19 11:00:00",514,1.201,765.8143
"2009-05-19 11:30:00",515,1.205,765.7093
"2009-05-19 12:00:00",516,1.197,765.8644
"2009-05-19 12:30:00",517,1.198,765.8288
"2009-05-19 13:00:00",518,1.193,765.8697
"2009-05-19 13:30:00",519,1.204,765.884
"2009-05-19 14:00:00",520,1.195,765.853
"2009-05-19 14:30:00",521,1.193,765.8477
"2009-05-19 15:00:00",522,1.19,765.8237
"2009-05-19 15:30:00",523,1.186,765.8205
"2009-05-19 16:00:00",524,1.188,765.8205
"2009-05-19 16:30:00",525,1.188,765.8205
"2009-05-19 17:00:00",526,1.19,765.6925
"2009-05-19 17:30:00",527,1.193,765.8459
"2009-05-19 18:00:00",528,1.199,765.7318
"2009-05-19 18:30:00",529,1.204,765.7558
"2009-05-19 19:00:00",530,1.211,765.72
"2009-05-19 19:30:00",531,1.213,765.6604
"2009-05-19 20:00:00",532,1.212,765.6863
"2009-05-19 20:30:00",533,1.214,765.5883
"2009-05-19 21:00:00",534,1.216,765.6514
"2009-05-19 21:30:00",535,1.216,765.6848
"2009-05-19 22:00:00",536,1.208,765.8033
"2009-05-19 22:30:00",537,1.232,765.8882
"2009-05-19 23:00:00",538,1.22,765.9144
"2009-05-19 23:30:00",539,1.218,766.0642
