"TOA5","4342","CR1000","4342","CR1000.Std.10","CRD:apr08_dukerv2_T2.CR1","51102","FiveMin"
"TIMESTAMP","RECORD","WS_ms_S_WVT","WindDir_D1_WVT","WindDir_SD1_WVT","WS_ms_Max","AirTC_Avg","NR_Wm2_Avg","RH_Avg"
"TS","RN","meters/second","Deg","Deg","meters/second","Deg C","W/m²","%"
"","","WVc","WVc","WVc","Max","Avg","Avg","Avg"
"2009-06-28 05:15:00",11712,1.068,325.6,15.73,1.421,-3.517,-4.952,89.6
"2009-06-28 05:20:00",11713,0.153,312.4,6.125,0.385,-3.496,-6.737,89.6
"2009-06-28 05:25:00",11714,0.484,330.4,2.507,0.588,-3.47,-7.868,89.7
"2009-06-28 05:30:00",11715,0.009,329.5,0,0.095,-3.432,-10.13,89.7
"2009-06-28 05:35:00",11716,0,0,0,0,-3.421,-11.54,89.7
"2009-06-28 05:40:00",11717,0.258,284.9,17.05,0.5,-3.398,-11.14,89.7
"2009-06-28 05:45:00",11718,0.18,267.3,16.13,0.568,-3.394,-14.6,89.7
"2009-06-28 05:50:00",11719,0.704,332.2,5.814,0.934,-3.352,-14.76,89.7
"2009-06-28 05:55:00",11720,1.054,321.6,8.53,1.3,-3.271,-16.54,89.8
"2009-06-28 06:00:00",11721,1.09,310.1,4.619,1.251,-3.209,-19.38,89.8
"2009-06-28 06:05:00",11722,0.807,266.6,23.45,1.183,-3.239,-20.08,89.6
"2009-06-28 06:10:00",11723,0.58,254,31.92,0.81,-3.297,-22.75,89.5
"2009-06-28 06:15:00",11724,0.473,277.7,20.6,0.807,-3.282,-23.53,89.6
"2009-06-28 06:20:00",11725,0.134,316,22.61,0.314,-3.225,-29.89,89.7
"2009-06-28 06:25:00",11726,0.536,309.1,14.21,0.859,-3.098,-27.45,89.8
"2009-06-28 06:30:00",11727,1.642,301.3,9.26,2.055,-3.077,-23.5,89.6
"2009-06-28 06:35:00",11728,1.111,300.5,8.62,1.584,-3.134,-28.61,89.6
"2009-06-28 06:40:00",11729,1.288,306.8,11.81,1.757,-3.174,-31.5,89.6
"2009-06-28 06:45:00",11730,1.818,323.9,5.629,2.133,-3.11,-25.09,89.8
"2009-06-28 06:50:00",11731,1.322,314.3,8.33,1.705,-2.999,-35.29,90
"2009-06-28 06:55:00",11732,1.143,289.8,6.295,1.401,-3.016,-37.45,89.7
"2009-06-28 07:00:00",11733,1.298,295,9.38,1.535,-3.145,-39.59,89.5
"2009-06-28 07:05:00",11734,0.263,337.8,8.45,0.947,-3.099,-49.89,89.8
"2009-06-28 07:10:00",11735,0.442,294.8,9.8,0.856,-2.894,-44.69,89.9
"2009-06-28 07:15:00",11736,1.565,293.7,18.55,1.895,-2.965,-40.34,89.4
"2009-06-28 07:20:00",11737,1.604,330.4,11.23,2.163,-2.986,-38.83,89.7
"2009-06-28 07:25:00",11738,0.856,309.6,13.52,1.163,-2.825,-53.28,89.9
"2009-06-28 07:30:00",11739,0.974,311,20.17,1.428,-2.763,-54.31,89.8
"2009-06-28 07:35:00",11740,1.144,300.9,19.84,1.731,-2.712,-49.08,89.8
"2009-06-28 07:40:00",11741,0.702,295.2,24.83,1.032,-2.856,-53.98,89.5
"2009-06-28 07:45:00",11742,0.666,322.6,8.61,1.176,-2.767,-65.37,89.9
"2009-06-28 07:50:00",11743,0.633,294.5,17.87,0.977,-2.558,-66.7,90
"2009-06-28 07:55:00",11744,0.649,356.8,15.37,0.764,-2.465,-67.58,90
"2009-06-28 08:00:00",11745,0.614,294.5,17.14,1.225,-2.348,-63.01,90.1
"2009-06-28 08:05:00",11746,0.946,317.8,29.54,1.29,-2.484,-52.43,89.6
"2009-06-28 08:10:00",11747,0.407,332.8,13.17,0.686,-2.42,-78.91,90.1
"2009-06-28 08:15:00",11748,0.468,308.8,14.72,1.003,-2.11,-78.03,90.3
"2009-06-28 08:20:00",11749,0.35,296.7,10.39,0.742,-1.906,-81.9,90.3
"2009-06-28 08:25:00",11750,0.936,315.5,9.55,1.424,-1.828,-71.8,90.3
"2009-06-28 08:30:00",11751,1.025,317.2,26.22,1.447,-1.868,-73.2,90
"2009-06-28 08:35:00",11752,1.577,323.7,10.25,1.95,-1.856,-70.36,90.3
"2009-06-28 08:40:00",11753,1.481,305.5,9.74,1.757,-1.789,-86.3,90.4
"2009-06-28 08:45:00",11754,1.299,348.5,14.18,1.617,-1.898,-81.2,90.4
"2009-06-28 08:50:00",11755,1.235,319.8,8.32,1.722,-1.669,-98.5,90.7
"2009-06-28 08:55:00",11756,1.89,318,6.469,2.169,-1.433,-81.7,90.9
"2009-06-28 09:00:00",11757,1.397,326.3,14.93,1.764,-1.343,-95.8,91
"2009-06-28 09:05:00",11758,1.888,313.1,8.91,2.457,-1.237,-87.2,91.1
"2009-06-28 09:10:00",11759,1.789,291.4,7.937,2.153,-1.722,-88.9,90.2
"2009-06-28 09:15:00",11760,1.58,286.6,8.34,2.009,-2.408,-90.6,89.6
"2009-06-28 09:20:00",11761,1.391,285.3,15.79,2.038,-2.563,-119.4,89.8
"2009-06-28 09:25:00",11762,1.27,314.6,18.79,1.617,-2.445,-159.9,90
"2009-06-28 09:30:00",11763,1.577,319,4.642,2.048,-1.959,-158.2,90.6
"2009-06-28 09:35:00",11764,1.592,321.5,10.9,2.019,-1.425,-156.1,91.1
"2009-06-28 09:40:00",11765,1.526,311.6,7.436,1.718,-1.088,-167.7,91.1
"2009-06-28 09:45:00",11766,1.392,290,6.568,1.581,-1.34,-175.9,90.4
"2009-06-28 09:50:00",11767,1.294,290,13.83,1.774,-1.999,-174,89.6
"2009-06-28 09:55:00",11768,1.026,324.4,13.89,1.362,-1.859,-211.6,90.2
"2009-06-28 10:00:00",11769,0.613,323.1,8.39,0.732,-1.136,-248.1,90.8
"2009-06-28 10:05:00",11770,0.989,313.2,7.386,1.346,-0.382,-251.3,90.9
"2009-06-28 10:10:00",11771,0.612,312.9,8.7,0.977,-0.242,-283.7,90.9
"2009-06-28 10:15:00",11772,0.049,328.4,7.14,0.297,-0.07,-320.9,90.8
"2009-06-28 10:20:00",11773,0.515,283,51.64,1.447,0.059,-330.6,90.8
"2009-06-28 10:25:00",11774,0.694,298.5,32.78,1.186,0.043,-341.8,90.7
"2009-06-28 10:30:00",11775,0.636,314.9,18.08,0.911,-0.046,-443.6,90.6
"2009-06-28 10:35:00",11776,0.842,320,13.56,1.339,0.068,-449.7,90.7
"2009-06-28 10:40:00",11777,0.992,319.4,8.46,1.64,0.121,-333.6,90.6
"2009-06-28 10:45:00",11778,1.452,311.2,16.07,2.163,0.13,-10.95,90.7
"2009-06-28 10:50:00",11779,1.681,314.6,10.59,2.012,0.043,5.099,90.8
"2009-06-28 10:55:00",11780,1.867,316,7.674,2.368,0.044,13.89,90.9
"2009-06-28 11:00:00",11781,1.675,300.4,9.28,2.019,0.031,16.63,91
"2009-06-28 11:05:00",11782,1.723,323.5,13.72,2.234,-0.105,19.72,90.8
"2009-06-28 11:10:00",11783,2.002,334.4,9.34,2.718,0.093,28.03,90.9
"2009-06-28 11:15:00",11784,1.45,305.8,11.1,1.999,0.24,54.41,90.8
"2009-06-28 11:20:00",11785,1.646,298.5,8.51,1.947,0.295,73.98,90.6
"2009-06-28 11:25:00",11786,2.101,301.4,9.44,2.515,0.1,73.75,89.6
"2009-06-28 11:30:00",11787,2.037,293.1,5.089,2.244,-0.02,53.03,89.2
"2009-06-28 11:35:00",11788,2.177,296.7,8.15,2.633,-0.399,63.2,88.4
"2009-06-28 11:40:00",11789,2.394,297.2,6.185,2.636,-0.464,61.24,88.8
"2009-06-28 11:45:00",11790,2.603,304.3,14.26,3.237,-0.396,73.44,89.3
"2009-06-28 11:50:00",11791,2.644,294.2,8.42,3.192,-0.823,62.74,88.3
"2009-06-28 11:55:00",11792,3.339,306.3,5.021,3.704,-0.66,60.35,89.2
"2009-06-28 12:00:00",11793,2.918,306.8,10.9,3.714,-0.581,66.31,89.5
"2009-06-28 12:05:00",11794,2.929,315.9,8.27,3.136,-0.36,90.5,90.1
"2009-06-28 12:10:00",11795,2.78,296.9,5.15,3.299,-0.287,93.7,89.4
"2009-06-28 12:15:00",11796,2.968,304.9,6.934,3.182,-0.583,81,88.9
"2009-06-28 12:20:00",11797,3.025,308.3,10.8,3.495,-0.198,108.4,89.9
"2009-06-28 12:25:00",11798,3.311,324.1,11.34,4.106,0.042,91.7,90.2
"2009-06-28 12:30:00",11799,3.317,316.6,7.728,3.927,0.335,106.8,90.4
"2009-06-28 12:35:00",11800,3.557,315.1,7.949,4.234,0.419,88.8,90.3
"2009-06-28 12:40:00",11801,3.653,321.3,6.822,4.599,0.379,99.2,90.4
"2009-06-28 12:45:00",11802,3.366,327.7,9.68,5.021,0.407,80.6,90.3
"2009-06-28 12:50:00",11803,3.866,327,10.59,4.73,0.35,93.1,90.3
"2009-06-28 12:55:00",11804,4.622,319.5,5.974,5.504,0.389,70.29,90.4
"2009-06-28 13:00:00",11805,3.778,331.7,13.35,4.403,0.295,73.38,90.7
"2009-06-28 13:05:00",11806,5.262,327.7,6.381,5.792,0.188,79.1,90.5
"2009-06-28 13:10:00",11807,4.366,319.1,7.945,5.472,0.282,88.5,90.5
"2009-06-28 13:15:00",11808,3.6,323.4,12.49,5.109,0.277,86.4,90.7
"2009-06-28 13:20:00",11809,3.936,339.7,9.81,4.727,0.277,61.4,90.6
"2009-06-28 13:25:00",11810,4.895,330.7,9.32,5.994,0.217,61.48,90.3
"2009-06-28 13:30:00",11811,5.002,318.7,13.15,6.181,0.115,66.93,90.4
"2009-06-28 13:35:00",11812,4.586,322.6,6.609,5.553,0.077,81.6,90.7
"2009-06-28 13:40:00",11813,4.012,321.4,5.679,5.106,0.178,71.2,90.8
"2009-06-28 13:45:00",11814,3.393,310.8,9.51,4.518,0.004,50.18,90.8
"2009-06-28 13:50:00",11815,1.433,290.4,24.29,2.293,-0.448,33.65,90.2
"2009-06-28 13:55:00",11816,2.992,331.6,7.12,3.348,-0.401,44.58,90.6
"2009-06-28 14:00:00",11817,2.928,310.6,8.4,4.067,-0.034,68.74,90.6
"2009-06-28 14:05:00",11818,2.91,318.8,6.031,3.809,0.396,168.7,90.3
"2009-06-28 14:10:00",11819,1.513,313.3,24.82,2.427,0.76,166.7,89.6
"2009-06-28 14:15:00",11820,0.552,263.4,18.13,1.065,0.755,146.4,89
"2009-06-28 14:20:00",11821,0.613,286.2,14.47,1.085,0.959,184.1,88.7
"2009-06-28 14:25:00",11822,0.585,275,8.68,0.947,0.849,129.5,87.8
"2009-06-28 14:30:00",11823,0.403,281.6,12.29,0.967,0.838,158.1,88.1
"2009-06-28 14:35:00",11824,0.647,277.3,13.86,0.98,0.869,113.3,87.2
"2009-06-28 14:40:00",11825,0.677,283.5,10.29,0.973,0.604,126.9,86.6
"2009-06-28 14:45:00",11826,1.159,301.9,13.3,1.79,0.685,88,86.8
"2009-06-28 14:50:00",11827,1.292,346,21.89,2.28,0.697,80.1,88.1
"2009-06-28 14:55:00",11828,1.894,312,16.65,3.414,0.994,171.3,88.2
"2009-06-28 15:00:00",11829,0.735,292,12.38,2.019,1.315,177.4,87.3
"2009-06-28 15:05:00",11830,0.564,226,25.71,1.039,1.285,208.1,86.7
"2009-06-28 15:10:00",11831,0.995,217.4,18.17,1.624,1.289,269,85
"2009-06-28 15:15:00",11832,0.225,296.2,39.11,0.732,1.687,240.7,85.5
"2009-06-28 15:20:00",11833,1.591,343,13.73,3.306,1.468,168.5,83.4
"2009-06-28 15:25:00",11834,0.418,232.6,75.18,0.98,1.789,275.9,84.6
"2009-06-28 15:30:00",11835,1.164,351.9,58.75,2.499,1.876,181.6,81.3
"2009-06-28 15:35:00",11836,0.928,25.98,24.73,2.071,1.051,135.3,82.6
"2009-06-28 15:40:00",11837,0.454,4.283,72.3,0.954,1.572,218.5,83
"2009-06-28 15:45:00",11838,0.368,345.9,55.19,1.235,2.345,284.5,81.7
"2009-06-28 15:50:00",11839,0.525,248.9,30.78,0.898,2.673,251.7,77.83
"2009-06-28 15:55:00",11840,0.631,298.1,39.17,0.944,2.584,297.8,75.26
"2009-06-28 16:00:00",11841,0.504,288.1,34.19,1.019,2.551,295,75.02
"2009-06-28 16:05:00",11842,1.337,321.3,50.46,2.401,2.179,156.8,72.19
"2009-06-28 16:10:00",11843,1.268,288,44.08,3.025,1.793,281.2,75.77
"2009-06-28 16:15:00",11844,1.37,347.4,25.05,2.702,1.849,330.6,78.01
"2009-06-28 16:20:00",11845,2.18,124.5,20.48,3.812,2.194,216.3,74.18
"2009-06-28 16:25:00",11846,2.32,133.6,14.53,3.293,1.352,246.5,75.61
"2009-06-28 16:30:00",11847,1.096,95.6,25.85,1.624,1.918,208.3,73.46
"2009-06-28 16:35:00",11848,2.118,102.3,16.83,3.231,1.545,131.3,74.38
"2009-06-28 16:40:00",11849,1.883,113.4,31.27,2.228,0.972,58.2,77.66
"2009-06-28 16:45:00",11850,1.416,38.55,48.04,2.558,0.949,126.6,77.97
"2009-06-28 16:50:00",11851,0.536,43.37,7.45,1.081,1.831,254.1,78.3
"2009-06-28 16:55:00",11852,1.042,0.492,24.13,1.532,1.343,72.99,77.36
"2009-06-28 17:00:00",11853,1.015,22.6,40.71,1.539,0.787,59.59,79.81
"2009-06-28 17:05:00",11854,1.104,69.58,17.74,1.542,0.737,116.4,77.36
"2009-06-28 17:10:00",11855,0.707,74.81,41.58,1.101,1.124,174.8,76.83
"2009-06-28 17:15:00",11856,1.017,49.26,21.13,1.976,1.88,336.6,75.94
"2009-06-28 17:20:00",11857,1.414,70.31,28.63,1.774,1.769,225.7,73.17
"2009-06-28 17:25:00",11858,0.536,93.2,17.93,1.104,2.145,236.2,74.43
"2009-06-28 17:30:00",11859,0.258,6.69,60.29,0.911,3.069,253.4,71.74
"2009-06-28 17:35:00",11860,0.776,308.3,45.91,1.744,2.815,171.9,69.23
"2009-06-28 17:40:00",11861,2.004,295.4,33.33,3.668,1.797,109.7,69.42
"2009-06-28 17:45:00",11862,2.804,339.6,48.55,6.697,1.258,63.44,72.48
"2009-06-28 17:50:00",11863,7.391,333.6,4.259,8.12,0.43,62.93,75.39
"2009-06-28 17:55:00",11864,6.556,336.7,6.779,6.978,0.204,53.49,75.19
"2009-06-28 18:00:00",11865,5.618,339.7,5.12,6.386,0.182,23.2,74.96
"2009-06-28 18:05:00",11866,6.355,335.4,6.734,6.746,0.167,16.62,74.6
"2009-06-28 18:10:00",11867,7.036,335.9,5.996,8.15,0.204,67.05,75.81
"2009-06-28 18:15:00",11868,6.142,342.9,4.792,7.396,0.318,41.47,73.68
"2009-06-28 18:20:00",11869,6.397,342.8,7.213,7.112,0.454,60.12,74.22
"2009-06-28 18:25:00",11870,6.617,337.9,6.86,8.03,0.548,90.9,72.49
"2009-06-28 18:30:00",11871,6.732,338.9,8.57,7.595,0.503,95.2,71.36
"2009-06-28 18:35:00",11872,4.897,330,6.739,6.148,0.592,107.6,69.87
"2009-06-28 18:40:00",11873,6.54,334.2,6.427,7.807,0.638,108.7,70.29
"2009-06-28 18:45:00",11874,7.148,338.2,7.134,8.2,0.62,79.21,69.56
"2009-06-28 18:50:00",11875,6.096,338.3,4.992,7.056,0.618,67.77,68.75
"2009-06-28 18:55:00",11876,6.518,331.2,10.64,7.441,0.702,76.18,69.5
"2009-06-28 19:00:00",11877,5.498,344.8,6.567,7.34,0.719,98,68.7
"2009-06-28 19:05:00",11878,6.869,338.2,5.952,7.628,0.821,131.2,68.11
"2009-06-28 19:10:00",11879,6.984,326.4,7.25,8.44,0.874,80.7,68.1
"2009-06-28 19:15:00",11880,6.89,332.6,9.12,7.131,0.949,168.2,70.62
"2009-06-28 19:20:00",11881,6.408,338.9,5.347,6.965,0.964,178.7,68.69
"2009-06-28 19:25:00",11882,6.518,340.5,6.491,7.85,0.896,151.4,69.72
"2009-06-28 19:30:00",11883,7.395,341.5,6.091,8.09,0.959,179.6,70.29
"2009-06-28 19:35:00",11884,6.696,342.2,5.709,7.255,0.895,120.8,70.52
"2009-06-28 19:40:00",11885,7.251,346.4,6.134,8.32,0.869,122.6,70.35
"2009-06-28 19:45:00",11886,6.556,347.5,7.436,7.02,0.923,125.5,69.75
"2009-06-28 19:50:00",11887,3.786,358.7,8.58,6.112,0.905,132.8,73.99
"2009-06-28 19:55:00",11888,4.247,9.61,8.22,5.736,0.821,138.2,75.41
"2009-06-28 20:00:00",11889,2.378,63.29,49.12,5.05,1.043,156.5,75.46
"2009-06-28 20:05:00",11890,1.004,170.8,84.3,1.989,1.886,145.2,71.88
"2009-06-28 20:10:00",11891,2.412,317.1,31.87,3.639,1.875,157.4,69.43
"2009-06-28 20:15:00",11892,2.171,286.4,47.48,3.959,1.298,109.8,72.62
"2009-06-28 20:20:00",11893,1.389,158.2,71.98,2.783,1.348,114.9,72.36
"2009-06-28 20:25:00",11894,1.954,308.7,54.98,2.976,1.357,97.8,70.66
"2009-06-28 20:30:00",11895,1.85,296.1,45.19,3.361,1.127,87.3,70.23
"2009-06-28 20:35:00",11896,2.09,341,45.46,3.665,0.921,68.33,70.5
"2009-06-28 20:40:00",11897,4.062,342.1,17.46,4.815,0.476,25.21,71.43
"2009-06-28 20:45:00",11898,3.556,343.5,19.04,4.292,0.212,19.99,74.51
"2009-06-28 20:50:00",11899,2.35,8.11,34.64,5.161,0.357,75.43,74.8
"2009-06-28 20:55:00",11900,4.487,348.7,10.88,5.021,0.562,126.3,72.88
"2009-06-28 21:00:00",11901,4.277,327.5,18.34,4.851,0.437,67.85,74.31
"2009-06-28 21:05:00",11902,2.806,330.6,15.94,4.025,0.104,6.303,77.03
"2009-06-28 21:10:00",11903,3.096,329.8,17.66,4.766,0.031,-0.879,76.27
"2009-06-28 21:15:00",11904,1.703,333.4,26.79,3.672,-0.035,-3.415,77.22
"2009-06-28 21:20:00",11905,1.025,343.6,69.57,3.316,0.003,-4.043,78.55
"2009-06-28 21:25:00",11906,1.249,39.78,40.38,2.447,-0.122,8.01,82.8
"2009-06-28 21:30:00",11907,2.459,328.4,7.264,4.106,-0.261,16.93,81.6
"2009-06-28 21:35:00",11908,4.218,331,17.7,7.014,-0.314,26.69,80.6
"2009-06-28 21:40:00",11909,3.062,331.3,27.48,5.351,-0.264,28.63,81.1
"2009-06-28 21:45:00",11910,5.979,331.7,9.22,7.549,-0.241,23.16,78.58
"2009-06-28 21:50:00",11911,7.097,316,13.21,7.703,-0.287,18.28,75.91
"2009-06-28 21:55:00",11912,6.095,330.3,9.59,7.046,-0.268,21.12,78.74
"2009-06-28 22:00:00",11913,7.528,333.8,3.24,8.17,-0.451,13.61,84.2
"2009-06-28 22:05:00",11914,7.812,329.8,6.135,9,-0.809,12.43,88
"2009-06-28 22:10:00",11915,9.1,334.6,3.711,9.99,-1.056,11.96,89.1
"2009-06-28 22:15:00",11916,9.84,335.9,2.591,10.34,-1.237,-0.955,89.6
"2009-06-28 22:20:00",11917,9.78,336.4,3.698,10.87,-1.349,-0.528,90
"2009-06-28 22:25:00",11918,6.426,339.9,6.669,7.637,-1.293,-7.913,90.3
"2009-06-28 22:30:00",11919,5.627,345.2,6.367,6.468,-1.299,-13.74,90.4
"2009-06-28 22:35:00",11920,6.058,339.3,5.703,6.501,-1.391,-7.737,90.4
"2009-06-28 22:40:00",11921,5.211,337,8.91,5.847,-1.409,-5.074,90.5
"2009-06-28 22:45:00",11922,3.916,342.2,7.514,5.22,-1.485,-0.653,90.5
"2009-06-28 22:50:00",11923,4.005,343.4,5.722,5.106,-1.499,-2.562,90.5
"2009-06-28 22:55:00",11924,4.583,338.9,7.53,5.168,-1.615,-4.697,90.5
"2009-06-28 23:00:00",11925,3.681,336.7,9.31,4.534,-1.624,-5.828,90.6
"2009-06-28 23:05:00",11926,0.964,14.38,58.6,2.234,-1.622,-3.14,90.7
"2009-06-28 23:10:00",11927,0.488,308.6,77.15,0.709,-1.556,-4.421,90.8
"2009-06-28 23:15:00",11928,2.017,240.1,14.03,3.185,-1.667,-27.74,90.7
"2009-06-28 23:20:00",11929,1.821,270.5,17.18,2.767,-1.765,-58.96,90.4
"2009-06-28 23:25:00",11930,1.765,280,19.11,2.476,-1.801,-67.88,89.2
"2009-06-28 23:30:00",11931,1.837,293.9,10.97,2.319,-1.782,-68.81,88
"2009-06-28 23:35:00",11932,2.188,317.2,15.28,3.09,-1.748,-67.36,88
"2009-06-28 23:40:00",11933,2.551,317.3,9.37,3.312,-1.763,-60.45,88.5
"2009-06-28 23:45:00",11934,1.886,288.5,13.54,2.251,-1.808,-59.14,88.3
"2009-06-28 23:50:00",11935,1.913,265.1,9.97,2.14,-1.813,-63.94,87.3
"2009-06-28 23:55:00",11936,2.174,300,10.36,2.764,-1.71,-69.55,86.4
"2009-06-29 00:00:00",11937,3.43,295.8,10.14,3.933,-1.669,-67.82,85
"2009-06-29 00:05:00",11938,3.712,291.9,9.35,4.041,-1.542,-59.38,83.1
"2009-06-29 00:10:00",11939,3.312,309.1,12.87,4.074,-1.484,-60.68,82.9
"2009-06-29 00:15:00",11940,2.288,301.5,17.79,3.182,-1.712,-56.46,87
"2009-06-29 00:20:00",11941,2.295,297.7,12.93,3.41,-1.709,-62.87,85
"2009-06-29 00:25:00",11942,2.994,324.6,10.8,4.015,-1.699,-54.58,86.2
"2009-06-29 00:30:00",11943,3.684,300.8,5.434,4.057,-1.948,-29.12,88.5
"2009-06-29 00:35:00",11944,3.112,290.5,4.203,3.381,-2.024,-27.04,89.5
"2009-06-29 00:40:00",11945,2.267,277.8,6.235,2.692,-2.072,-18.22,89.9
"2009-06-29 00:45:00",11946,2.051,278.6,9.12,2.421,-1.972,-11.46,90
"2009-06-29 00:50:00",11947,2.64,283.4,17.27,3.325,-1.825,-11.38,89.6
"2009-06-29 00:55:00",11948,2.989,301.1,15.56,4.387,-1.785,-13.52,89.6
"2009-06-29 01:00:00",11949,3.563,310.6,11.46,4.008,-1.759,-12.41,89.6
"2009-06-29 01:05:00",11950,3.634,303,9.1,4.051,-1.739,-12.66,89.8
"2009-06-29 01:10:00",11951,3.638,302.7,6.914,4.06,-1.757,-13.77,89.8
"2009-06-29 01:15:00",11952,2.388,291.2,12,3.381,-1.803,-29,89.6
"2009-06-29 01:20:00",11953,2.457,311.7,11.78,2.93,-1.803,-37.37,89.6
"2009-06-29 01:25:00",11954,2.165,297.7,13.83,2.911,-1.809,-37.52,89.5
"2009-06-29 01:30:00",11955,1.76,261,7.548,2.061,-1.847,-47.47,88.8
"2009-06-29 01:35:00",11956,0.986,277.7,22.25,1.757,-1.871,-43.87,88.2
"2009-06-29 01:40:00",11957,1.694,313,9,1.891,-1.836,-31.96,88.7
"2009-06-29 01:45:00",11958,1.637,305.5,15.89,2.006,-1.804,-32.79,88.8
"2009-06-29 01:50:00",11959,2.411,299.3,11.35,3.567,-1.782,-56.97,88.3
"2009-06-29 01:55:00",11960,2.896,302.9,11.66,3.433,-1.736,-58.05,87.6
"2009-06-29 02:00:00",11961,2.638,300.3,9.93,3.067,-1.749,-52.34,87.4
"2009-06-29 02:05:00",11962,2.174,296.9,12.93,2.835,-1.744,-38.07,87.4
"2009-06-29 02:10:00",11963,2.624,295.5,4.144,3.257,-1.674,-30.98,87
"2009-06-29 02:15:00",11964,2.199,293,10.26,2.509,-1.638,-40.56,86.6
"2009-06-29 02:20:00",11965,2.025,290.6,12.6,3.005,-1.625,-37.97,86.2
"2009-06-29 02:25:00",11966,2.324,308.6,17.74,3.1,-1.607,-32.37,86.4
"2009-06-29 02:30:00",11967,2.045,301.3,13.52,2.721,-1.601,-24.95,86
"2009-06-29 02:35:00",11968,2.453,300,8.24,3.133,-1.629,-25.48,86.3
"2009-06-29 02:40:00",11969,2.176,293.9,8.65,2.584,-1.652,-24.45,86.7
"2009-06-29 02:45:00",11970,2.043,277.9,12.69,2.43,-1.684,-18.75,87.1
"2009-06-29 02:50:00",11971,2.161,256.1,9.4,2.973,-1.677,-30.56,86.9
"2009-06-29 02:55:00",11972,1.763,272.9,9.8,2.169,-1.528,-41.89,84.7
"2009-06-29 03:00:00",11973,1.999,271.3,5.981,2.728,-1.465,-43.5,83.6
"2009-06-29 03:05:00",11974,2.509,293.6,7.135,3.084,-1.487,-41.46,83.8
"2009-06-29 03:10:00",11975,2.344,290.1,11.12,3.208,-1.568,-40.56,84.5
"2009-06-29 03:15:00",11976,1.447,287.5,21.76,1.927,-1.661,-40.91,84.5
"2009-06-29 03:20:00",11977,1.85,314.7,16.99,2.287,-1.676,-36.74,85.6
"2009-06-29 03:25:00",11978,1.308,282.5,13.74,1.813,-1.666,-34.95,85.6
"2009-06-29 03:30:00",11979,1.922,313.8,13.34,2.277,-1.631,-20.68,85.8
"2009-06-29 03:35:00",11980,2.967,325.4,7.65,3.489,-1.797,-7.363,87.8
"2009-06-29 03:40:00",11981,3.854,322.9,4.185,4.43,-1.879,0.377,89
"2009-06-29 03:45:00",11982,4.199,331,5.311,4.763,-1.845,0.804,89.6
"2009-06-29 03:50:00",11983,4.098,330.9,3.731,4.554,-1.855,0.603,89.8
"2009-06-29 03:55:00",11984,3.374,320.8,6.516,3.633,-1.882,-0.176,89.9
"2009-06-29 04:00:00",11985,2.903,322.2,5.581,3.433,-1.905,-0.452,89.9
"2009-06-29 04:05:00",11986,2.347,310.7,4.049,2.653,-1.931,-1.457,90
"2009-06-29 04:10:00",11987,1.609,282,9.12,2.159,-1.931,-2.186,90.1
"2009-06-29 04:15:00",11988,1.446,288.2,4.512,1.842,-1.932,-2.865,90.1
"2009-06-29 04:20:00",11989,1.094,292.5,10.74,1.339,-1.909,-4.573,90.1
"2009-06-29 04:25:00",11990,1.299,293.3,9.56,1.637,-1.85,-5.126,90.1
"2009-06-29 04:30:00",11991,1.174,299.2,8.3,1.522,-1.808,-5.101,90.1
"2009-06-29 04:35:00",11992,1.375,304.4,17.52,2.257,-1.787,-4.222,90.1
"2009-06-29 04:40:00",11993,1.001,296.9,8.61,1.218,-1.785,-5.905,90
"2009-06-29 04:45:00",11994,0.747,287.8,11.92,1.241,-1.785,-9.02,90
"2009-06-29 04:50:00",11995,1.142,323.3,6.078,1.454,-1.785,-9.07,90.1
"2009-06-29 04:55:00",11996,1.187,311.5,5.79,2.189,-1.785,-9.95,90.1
"2009-06-29 05:00:00",11997,2.607,318.6,11.82,3.606,-1.732,-15.08,90.1
"2009-06-29 05:05:00",11998,2.178,320.9,14.55,2.499,-1.802,-6.257,89.9
"2009-06-29 05:10:00",11999,2.652,301.2,9.52,3.339,-1.777,-9.2,90.1
"2009-06-29 05:15:00",12000,2.58,316.6,8.49,2.822,-1.725,-14.7,90
"2009-06-29 05:20:00",12001,1.383,324.5,5.876,2.045,-1.881,-16.91,89.8
"2009-06-29 05:25:00",12002,1.199,315.7,9.09,1.395,-1.952,-15.98,90
"2009-06-29 05:30:00",12003,1.325,305.3,6.591,1.738,-1.892,-17.34,90
"2009-06-29 05:35:00",12004,1.099,302,9.43,1.614,-1.867,-18.27,90
"2009-06-29 05:40:00",12005,1.065,299.9,18.12,1.512,-1.817,-15.93,90.1
"2009-06-29 05:45:00",12006,0.632,312,43.89,0.817,-1.873,-3.945,89.9
"2009-06-29 05:50:00",12007,1.126,258.1,15.87,1.519,-1.915,-5.679,90.1
"2009-06-29 05:55:00",12008,1.614,277,22.74,2.205,-1.792,-5.227,90.2
"2009-06-29 06:00:00",12009,2.117,297.4,10.2,3.502,-1.741,-4.724,90
"2009-06-29 06:05:00",12010,2.468,301.7,14.06,2.982,-1.732,-3.644,90
"2009-06-29 06:10:00",12011,2.752,305.3,9.64,3.312,-1.714,-1.935,90
"2009-06-29 06:15:00",12012,2.587,304.4,11.74,2.875,-1.727,-1.809,90
"2009-06-29 06:20:00",12013,2.326,296.8,11.18,2.835,-1.711,-0.302,90
