"TOA5","4342","CR1000","4342","CR1000.Std.10","CRD:Duke_River_May2011.CR1","51102","FiveMin"
"TIMESTAMP","RECORD","WS_ms_S_WVT","WindDir_D1_WVT","WindDir_SD1_WVT","WS_ms_Max","AirTC_Avg","NR_Wm2_Avg","RH_Avg"
"TS","RN","meters/second","Deg","Deg","meters/second","Deg C","W/m²","%"
"","","WVc","WVc","WVc","Max","Avg","Avg","Avg"
"2011-08-19 11:30:00",27935,0.668,15.22,88,1.673,-0.317,158.4,100
"2011-08-19 11:35:00",27936,1.415,177.6,63.94,3.75,-0.485,153.1,100
"2011-08-19 11:40:00",27937,3.965,115.7,30.13,6.909,-0.443,117.1,100
"2011-08-19 11:45:00",27938,6.571,126.6,13.19,7.873,-0.873,114.7,100
"2011-08-19 11:50:00",27939,5.477,125.4,17.21,6.876,-0.985,170.7,100
"2011-08-19 11:55:00",27940,4.9,124.1,25.05,6.68,-0.75,225.6,100
"2011-08-19 12:00:00",27941,4.267,127.1,33.66,6.047,-0.481,158.9,100
"2011-08-19 12:05:00",27942,4.955,121.4,16.72,6.06,-0.528,158.1,100
"2011-08-19 12:10:00",27943,4.378,116.1,17.22,6.363,-0.705,112.3,100
"2011-08-19 12:15:00",27944,2.919,116.8,23.55,4.325,-0.656,127.7,100
"2011-08-19 12:20:00",27945,4.81,120.6,11.76,7.327,-0.578,168.6,100
"2011-08-19 12:25:00",27946,6.052,132.6,9.39,7.294,-0.749,152.6,100
"2011-08-19 12:30:00",27947,7.159,118.9,7.524,8.25,-0.707,196.1,100
"2011-08-19 12:35:00",27948,6.222,122.8,5.798,7.438,-0.503,226,100
"2011-08-19 12:40:00",27949,6.214,127.7,7.25,7.536,-0.495,186,100
"2011-08-19 12:45:00",27950,5.905,135,6.309,6.622,-0.457,197.1,100
"2011-08-19 12:50:00",27951,5.126,126.7,26.38,6.298,-0.426,161.7,100
"2011-08-19 12:55:00",27952,4.38,121.9,24.45,6.377,-0.432,141.2,100
"2011-08-19 13:00:00",27953,4.196,115.7,14.39,6.497,-0.423,130.6,100
"2011-08-19 13:05:00",27954,4.657,128.2,20.15,6.38,-0.481,131.7,100
"2011-08-19 13:10:00",27955,4.274,130.3,14.49,6.184,-0.367,144.5,100
"2011-08-19 13:15:00",27956,5.693,126.8,11.98,7.239,-0.326,115,100
"2011-08-19 13:20:00",27957,5.61,130.1,20.1,7.151,-0.52,103.4,100
"2011-08-19 13:25:00",27958,5.787,124.2,14.56,6.801,-0.567,108.8,100
"2011-08-19 13:30:00",27959,4.94,133.4,21.84,6.363,-0.5,124.9,100
"2011-08-19 13:35:00",27960,5.674,135.2,12.25,8.21,-0.428,125.8,100
"2011-08-19 13:40:00",27961,6.666,142.8,12.37,8.28,-0.399,128.8,100
"2011-08-19 13:45:00",27962,7.668,146.7,9.77,8.49,-0.418,127.2,100
"2011-08-19 13:50:00",27963,9.44,150.5,6.882,10.53,-0.504,125.6,100
"2011-08-19 13:55:00",27964,8.57,141.7,4.942,9.77,-0.488,131.1,100
"2011-08-19 14:00:00",27965,8.42,146.2,5.072,9.23,-0.334,115.3,100
"2011-08-19 14:05:00",27966,8.17,143.4,7.342,9.07,-0.406,105.6,100
"2011-08-19 14:10:00",27967,7.861,149.4,5.889,9.44,-0.396,105.5,100
"2011-08-19 14:15:00",27968,5.972,147.5,7.796,7.108,-0.225,110.3,100
"2011-08-19 14:20:00",27969,6.019,143.8,11.67,7.151,-0.066,121.1,100
"2011-08-19 14:25:00",27970,4.876,148.8,12.19,6.811,-0.088,128.1,100
"2011-08-19 14:30:00",27971,4.721,155.3,15.04,5.792,0.024,129.6,100
"2011-08-19 14:35:00",27972,3.002,151.5,38.46,4.874,0.06,126.8,100
"2011-08-19 14:40:00",27973,3.435,145,26.44,4.763,0.1,116.6,100
"2011-08-19 14:45:00",27974,6.287,151.8,11.76,7.621,0.155,115.3,100
"2011-08-19 14:50:00",27975,6.668,165.4,4.702,7.353,0.158,123.8,100
"2011-08-19 14:55:00",27976,7.159,168.8,6.139,8.47,0.124,131.2,100
"2011-08-19 15:00:00",27977,7.441,170.2,7.254,8.01,0.087,129.6,100
"2011-08-19 15:05:00",27978,7.327,165,9.4,8.58,0.075,124.8,100
"2011-08-19 15:10:00",27979,7.379,138.1,11.82,8.36,0.072,125.3,100
"2011-08-19 15:15:00",27980,8.1,143.4,6.991,9.01,-0.014,106.4,100
"2011-08-19 15:20:00",27981,8.45,134.1,8.99,9.69,-0.119,91.3,100
"2011-08-19 15:25:00",27982,7.366,137.2,6.292,9.65,-0.122,92.8,100
"2011-08-19 15:30:00",27983,7.28,143.2,17.71,8.74,-0.119,93.8,100
"2011-08-19 15:35:00",27984,9.05,150.2,7.944,9.74,-0.124,99.2,100
"2011-08-19 15:40:00",27985,10.65,149.9,3.347,11.48,-0.163,97.4,100
"2011-08-19 15:45:00",27986,10.03,148,8.06,11.46,-0.186,104.9,100
"2011-08-19 15:50:00",27987,9.05,152.3,8.73,10.02,-0.183,111.8,100
"2011-08-19 15:55:00",27988,8.32,154.3,9.79,9.06,-0.032,119.1,100
"2011-08-19 16:00:00",27989,8.39,168.9,11.46,9.07,-0.078,123.1,100
"2011-08-19 16:05:00",27990,7.875,154.3,6.576,8.73,-0.013,113.9,100
"2011-08-19 16:10:00",27991,8.61,152,8.87,10.93,-0.021,101.5,100
"2011-08-19 16:15:00",27992,7.251,143.7,9.97,8.86,-0.025,95.5,100
"2011-08-19 16:20:00",27993,8.14,148.1,10.85,8.9,-0.059,101.7,100
"2011-08-19 16:25:00",27994,9.04,153,9.53,9.77,-0.146,138.1,100
"2011-08-19 16:30:00",27995,8,146.8,6.915,8.76,-0.112,147.9,100
"2011-08-19 16:35:00",27996,7.805,132.2,8.77,9.42,-0.096,120.3,100
"2011-08-19 16:40:00",27997,8.72,135,6.824,10.06,-0.142,121.3,100
"2011-08-19 16:45:00",27998,10.61,142.3,6.894,11.97,-0.165,119.5,100
"2011-08-19 16:50:00",27999,11.78,133.7,6.554,13.37,-0.195,120.3,100
"2011-08-19 16:55:00",28000,10.91,139.2,4.768,11.97,-0.129,129,100
"2011-08-19 17:00:00",28001,10.34,139.4,8.76,11.07,-0.073,139.8,100
"2011-08-19 17:05:00",28002,10.93,141.8,3.739,11.79,-0.04,129.4,100
"2011-08-19 17:10:00",28003,11.14,137.1,6.826,12.33,-0.11,119.8,100
"2011-08-19 17:15:00",28004,10.08,126,3.583,10.66,-0.121,116.7,100
"2011-08-19 17:20:00",28005,9.53,129.7,4.39,10.37,-0.124,102.9,100
"2011-08-19 17:25:00",28006,10,128.6,3.685,10.89,-0.072,92.5,100
"2011-08-19 17:30:00",28007,10.94,124.4,6.063,11.93,-0.125,98.4,100
"2011-08-19 17:35:00",28008,11.38,125.4,3.8,12.55,-0.209,98.8,100
"2011-08-19 17:40:00",28009,11.48,119.5,6.618,12.95,-0.212,95.1,100
"2011-08-19 17:45:00",28010,10.65,119.9,8.21,11.28,-0.171,82.9,100
"2011-08-19 17:50:00",28011,9.86,123.9,4.96,10.56,-0.187,76.27,100
"2011-08-19 17:55:00",28012,10.82,119.6,6.414,12.64,-0.19,77.43,100
"2011-08-19 18:00:00",28013,11.31,117,6.023,12.46,-0.235,73.29,100
"2011-08-19 18:05:00",28014,10,117.8,6.236,11.39,-0.189,60.8,100
"2011-08-19 18:10:00",28015,9.29,127.6,11.97,10.61,-0.177,62.38,100
"2011-08-19 18:15:00",28016,9.19,121.2,8.88,10.73,-0.102,62.08,100
"2011-08-19 18:20:00",28017,9.08,123.9,15.78,10.74,-0.077,62.56,100
"2011-08-19 18:25:00",28018,9.01,116.2,19.67,11.15,-0.117,55.42,100
"2011-08-19 18:30:00",28019,9.13,119.1,9.86,10.33,-0.099,50.3,100
"2011-08-19 18:35:00",28020,9.31,123.5,10.61,11.46,-0.073,63.86,100
"2011-08-19 18:40:00",28021,8.72,113.5,12.64,10.48,-0.086,61.43,100
"2011-08-19 18:45:00",28022,9.16,120.7,14.4,11.25,-0.047,65.67,100
"2011-08-19 18:50:00",28023,8.58,119.2,17.4,10.76,-0.022,74.89,100
"2011-08-19 18:55:00",28024,8.52,115.9,13.85,11.16,0.003,47.73,100
"2011-08-19 19:00:00",28025,7.957,114.1,8.38,9.96,0.009,42.08,100
"2011-08-19 19:05:00",28026,7.937,116.9,6.757,10.15,0.016,35.25,100
"2011-08-19 19:10:00",28027,8.52,116.4,9.94,9.9,0.012,25.53,100
"2011-08-19 19:15:00",28028,8.32,116.1,11.1,9.38,0.005,25.05,100
"2011-08-19 19:20:00",28029,8.24,115.7,9.51,9.59,-0.014,23.14,100
"2011-08-19 19:25:00",28030,9.24,123.7,10.19,10.22,-0.026,22.86,100
"2011-08-19 19:30:00",28031,9.04,122.2,7.843,10.01,-0.024,20.5,100
"2011-08-19 19:35:00",28032,9.32,134.9,7.64,9.98,0.001,17.99,100
"2011-08-19 19:40:00",28033,9.94,140,5.678,10.55,0.029,16.68,100
"2011-08-19 19:45:00",28034,10.17,138.4,6.537,10.86,0.039,14.87,100
"2011-08-19 19:50:00",28035,10.05,133.3,3.003,10.32,0.034,12.84,100
"2011-08-19 19:55:00",28036,9.95,133.3,4.186,10.56,0.033,11,100
"2011-08-19 20:00:00",28037,9.32,136.3,9.22,9.83,0.088,9.22,100
"2011-08-19 20:05:00",28038,8.57,147,8.46,9.06,0.116,6.005,100
"2011-08-19 20:10:00",28039,8.28,159.1,6.708,9.36,0.097,6.808,100
"2011-08-19 20:15:00",28040,7.599,161.1,9.04,9.46,0.107,4.924,100
"2011-08-19 20:20:00",28041,8.01,157.1,8.92,9.12,0.145,2.663,100
"2011-08-19 20:25:00",28042,7.508,153.3,4.456,8.66,0.207,1.935,100
"2011-08-19 20:30:00",28043,7.182,147.2,10.57,7.856,0.24,1.658,100
"2011-08-19 20:35:00",28044,7.264,140,5.527,7.765,0.336,1.784,100
"2011-08-19 20:40:00",28045,7.151,136.7,9.31,7.729,0.276,2.814,100
"2011-08-19 20:45:00",28046,7.262,132.9,5.384,8.04,0.227,3.166,100
"2011-08-19 20:50:00",28047,7.699,125.9,3.463,8.75,0.198,3.769,100
"2011-08-19 20:55:00",28048,7.416,133.2,5.72,7.811,0.116,3.718,100
"2011-08-19 21:00:00",28049,8.16,133.5,4.371,9.11,0.152,3.517,100
"2011-08-19 21:05:00",28050,7.983,128.6,7.868,8.52,0.142,3.241,100
"2011-08-19 21:10:00",28051,7.862,126.9,6.29,8.57,0.107,3.015,100
"2011-08-19 21:15:00",28052,8.6,123.8,5.341,9.43,0.109,2.06,100
"2011-08-19 21:20:00",28053,8.89,124.3,4.035,9.55,0.107,1.784,100
"2011-08-19 21:25:00",28054,8.98,131.8,5.375,9.42,0.108,1.457,100
"2011-08-19 21:30:00",28055,8.73,125.2,2.95,9.15,0.125,1.382,100
"2011-08-19 21:35:00",28056,7.586,124.3,6.387,8.5,0.129,1.206,100
"2011-08-19 21:40:00",28057,7.568,126.3,12.59,8.75,0.105,0.779,100
"2011-08-19 21:45:00",28058,8.52,127.4,2.963,9.26,0.132,0.477,100
"2011-08-19 21:50:00",28059,7.195,130.3,6.394,8.89,0.12,0.201,100
"2011-08-19 21:55:00",28060,6.338,122.1,15.17,7.706,0.105,-0.1,100
"2011-08-19 22:00:00",28061,5.417,123.8,16.04,6.935,0.106,-0.352,100
"2011-08-19 22:05:00",28062,6.42,120.1,6.296,7.667,0.133,-0.904,100
"2011-08-19 22:10:00",28063,6.826,123.7,10.45,8.31,0.146,-2.387,100
"2011-08-19 22:15:00",28064,6.789,122.1,13.4,7.886,0.175,-2.914,100
"2011-08-19 22:20:00",28065,6.754,124.7,12.71,7.533,0.169,-1.784,100
"2011-08-19 22:25:00",28066,7.486,125,5.046,8.44,0.158,-2.06,100
"2011-08-19 22:30:00",28067,7.694,126.9,4.884,8.52,0.156,-2.035,100
"2011-08-19 22:35:00",28068,7.689,124.7,5.613,8.29,0.165,-1.658,100
"2011-08-19 22:40:00",28069,7.996,124.3,7.037,8.36,0.22,-3.618,100
"2011-08-19 22:45:00",28070,7.991,127.4,6.121,8.85,0.257,-12.11,100
"2011-08-19 22:50:00",28071,7.981,128.7,9.29,8.94,0.256,-8.82,100
"2011-08-19 22:55:00",28072,6.812,132.1,7.625,8.73,0.251,-18.87,100
"2011-08-19 23:00:00",28073,6.666,134.6,6.738,8.05,0.239,-18.59,100
"2011-08-19 23:05:00",28074,5.928,143.6,9.03,7.017,0.288,-22.49,100
"2011-08-19 23:10:00",28075,5.615,136.2,10.42,6.344,0.231,-22.01,100
"2011-08-19 23:15:00",28076,6.65,135,3.577,8.03,0.207,-23.99,100
"2011-08-19 23:20:00",28077,7.239,139.7,7.573,8.22,0.339,-31.91,100
"2011-08-19 23:25:00",28078,7.216,137.1,3.27,8.56,0.251,-18.49,100
"2011-08-19 23:30:00",28079,8.52,134.5,11.1,9.71,0.339,-22.71,100
"2011-08-19 23:35:00",28080,7.402,136.4,9.68,8.52,0.482,-15.68,100
"2011-08-19 23:40:00",28081,8.34,136.9,6.583,8.97,0.57,-5.175,100
"2011-08-19 23:45:00",28082,8.48,134.5,8.08,9.36,0.631,-2.663,100
"2011-08-19 23:50:00",28083,8.55,126.7,7.286,10.03,0.509,-1.985,100
"2011-08-19 23:55:00",28084,9.19,127.2,6.734,10.49,0.358,-5.854,100
"2011-08-20 00:00:00",28085,9.15,125.8,7.516,10.24,0.281,-9.27,100
"2011-08-20 00:05:00",28086,8.99,129.3,7.062,11.4,0.306,-9.17,100
"2011-08-20 00:10:00",28087,9.59,120.7,8.76,11,0.347,-7.487,100
"2011-08-20 00:15:00",28088,10,125.5,4.019,11.6,0.339,-7.085,100
"2011-08-20 00:20:00",28089,10.62,125.8,13.3,11.63,0.259,-5.929,100
"2011-08-20 00:25:00",28090,11.54,122.8,2.888,12.35,0.23,-5.326,100
"2011-08-20 00:30:00",28091,11.21,125.3,7.191,12.86,0.26,-3.819,100
"2011-08-20 00:35:00",28092,11.95,125.1,6.765,12.58,0.367,-2.864,100
"2011-08-20 00:40:00",28093,11.08,121.4,11.69,13.2,0.362,-4.648,100
"2011-08-20 00:45:00",28094,10.76,120.7,12.16,12.75,0.366,-5.603,100
"2011-08-20 00:50:00",28095,11.26,123.5,7.214,12.3,0.394,-3.065,100
"2011-08-20 00:55:00",28096,12.07,122.2,5.094,13.26,0.34,-4.145,100
"2011-08-20 01:00:00",28097,12.67,128,5.627,14.42,0.337,-3.995,100
"2011-08-20 01:05:00",28098,12.65,121.4,6.332,13.33,0.317,-3.944,100
"2011-08-20 01:10:00",28099,13.72,126.9,5.763,15.42,0.257,-5.251,100
"2011-08-20 01:15:00",28100,12.43,126.5,5.056,13.88,0.254,-4.346,100
"2011-08-20 01:20:00",28101,12.48,123.7,9.51,13.79,0.25,-5.025,100
"2011-08-20 01:25:00",28102,12.54,122.6,7.138,13.95,0.23,-4.02,100
"2011-08-20 01:30:00",28103,12.8,125.3,6.117,13.7,0.208,-3.869,100
"2011-08-20 01:35:00",28104,13.23,123,5.127,14.12,0.197,-3.844,100
"2011-08-20 01:40:00",28105,12.37,128,4.534,12.92,0.156,-3.467,100
"2011-08-20 01:45:00",28106,13.32,122.2,5.118,15.11,0.121,-4.02,100
"2011-08-20 01:50:00",28107,14.12,125.3,3.801,14.81,0.128,-3.668,100
"2011-08-20 01:55:00",28108,14.45,127.1,4.622,16.83,0.109,-2.814,100
"2011-08-20 02:00:00",28109,15.29,131,4.389,16.26,0.128,-2.06,100
"2011-08-20 02:05:00",28110,16.51,127.2,4.561,17.56,0.129,-1.784,100
"2011-08-20 02:10:00",28111,16.52,126,5.171,17.54,0.124,-1.784,100
"2011-08-20 02:15:00",28112,16.18,126.2,3.631,17.6,0.087,-1.08,100
"2011-08-20 02:20:00",28113,15.33,123.6,5.023,16.33,0.06,-1.357,100
"2011-08-20 02:25:00",28114,15.35,122.2,5.692,16.17,0.033,-1.683,100
"2011-08-20 02:30:00",28115,14.23,122.1,6.176,14.99,0.033,-1.96,100
"2011-08-20 02:35:00",28116,14.23,120.2,4.953,15.59,0.016,-4.899,100
"2011-08-20 02:40:00",28117,13.71,121.1,9.04,15.84,0.024,-3.04,100
"2011-08-20 02:45:00",28118,14.01,124.7,6.472,14.93,0.032,-3.191,100
"2011-08-20 02:50:00",28119,13.6,121.3,7.993,15.38,0.035,-2.588,100
"2011-08-20 02:55:00",28120,13.26,124.4,8.06,14.42,0.037,-0.251,100
"2011-08-20 03:00:00",28121,13.9,122.2,4.949,16,0.036,-2.01,100
"2011-08-20 03:05:00",28122,12.91,127,9.21,15.27,0.036,-2.236,100
"2011-08-20 03:10:00",28123,12.74,124.3,9.07,15.59,0.037,-3.467,100
"2011-08-20 03:15:00",28124,11.41,114.4,15.08,12.87,0.039,-6.055,100
"2011-08-20 03:20:00",28125,12,122.9,17.19,13.86,0.044,-7.11,100
"2011-08-20 03:25:00",28126,11.86,110.5,11.44,12.76,0.046,-4.874,100
"2011-08-20 03:30:00",28127,11.5,110.5,12.17,14.27,0.059,-4.874,100
"2011-08-20 03:35:00",28128,10.44,113.2,10.2,13.08,0.068,-5.175,100
"2011-08-20 03:40:00",28129,11.17,114.4,15.83,14.12,0.066,-5.201,100
"2011-08-20 03:45:00",28130,11.51,110.8,12.39,13.11,0.083,-4.547,100
"2011-08-20 03:50:00",28131,9.93,121.8,12.77,12.17,0.09,-3.517,100
"2011-08-20 03:55:00",28132,10.76,115.1,15.97,12.7,0.086,-3.341,100
"2011-08-20 04:00:00",28133,9.75,106.4,13.4,12.44,0.104,-2.286,100
"2011-08-20 04:05:00",28134,7.941,122,21.57,10.95,0.102,-2.688,100
"2011-08-20 04:10:00",28135,7.634,113.2,24.54,11.07,0.116,-4.849,100
"2011-08-20 04:15:00",28136,9.24,123,10.09,11.97,0.109,-6.984,100
"2011-08-20 04:20:00",28137,10.8,123.4,9.81,12.46,0.127,-10.05,100
"2011-08-20 04:25:00",28138,11.51,127.1,5.358,13.64,0.127,-11.53,100
"2011-08-20 04:30:00",28139,13.07,124.5,7.99,15.16,0.132,-15.78,100
"2011-08-20 04:35:00",28140,10.84,125.3,11.63,14.06,0.135,-15.7,100
"2011-08-20 04:40:00",28141,9.33,117.8,13.08,11.44,0.151,-15.22,100
"2011-08-20 04:45:00",28142,9.87,125,13.95,11.45,0.204,-24.24,100
"2011-08-20 04:50:00",28143,8.13,136.8,32.02,11.67,0.278,-22.61,100
