TOA5,5264,CR1000,5264,CR1000.Std.10,CRD:KLRS_CMA6_13JULY2015.CR1,35202,FiveMin,,,
TIMESTAMP,RECORD,WS_ms_S_WVT,WindDir_D1_WVT,WindDir_SD1_WVT,WS_ms_Max,AirTC_Avg,NR_Wm2_Avg,RH_Avg,SWin_Wm2_Avg,SWout_Wm2_Avg
TS,RN,meters/second,Deg,Deg,meters/second,Deg C,W/m²,%,W/m²,W/m²
,,WVc,WVc,WVc,Max,Avg,Avg,Avg,Avg,Avg
15-08-02 3:30,3589,0.731,141.7,20.15,0.882,8.86,-38.12,80.1,0,0.718
15-08-02 3:35,3590,0.64,99.3,11.86,0.751,8.67,-39.88,81.7,0,0.765
15-08-02 3:40,3591,0.558,58.16,9.07,0.742,8.44,-39.91,82.3,0,0.752
15-08-02 3:45,3592,0.522,56.1,15.72,1.369,8.32,-38.99,82.5,0,0.84
15-08-02 3:50,3593,1.384,71.53,4.848,1.604,8.62,-38.84,81.9,0,0.194
15-08-02 3:55,3594,1.426,66.64,9.13,1.852,8.68,-39.47,81.3,0,0.325
15-08-02 4:00,3595,0.446,76.17,16.12,0.742,8.71,-40.34,80.9,0,0.654
15-08-02 4:05,3596,0.381,124.4,28.54,0.67,8.59,-41.97,81.5,0,0.902
15-08-02 4:10,3597,0.575,179.7,15.5,0.732,8.36,-45.09,81.8,0,0.961
15-08-02 4:15,3598,0.309,193.9,30.22,0.562,8.03,-47.58,82.6,0,1.112
15-08-02 4:20,3599,0.544,113.3,19.13,0.892,7.804,-51.12,83.5,0,0.945
15-08-02 4:25,3600,0.421,108.6,12.85,0.663,7.757,-50.99,84,0,1.008
15-08-02 4:30,3601,0.545,118.6,14.04,0.764,7.675,-49.74,83.7,0,1.037
15-08-02 4:35,3602,0.505,127.2,36.98,0.761,7.448,-46.64,84.3,0,1.057
15-08-02 4:40,3603,0.367,122.3,19.69,0.51,7.19,-46.57,85.2,0,1.002
15-08-02 4:45,3604,0.773,85.6,6.173,1.013,7.072,-50.02,85.5,0,0.853
15-08-02 4:50,3605,0.729,104.8,23.56,1.019,7.014,-55.46,85.7,0,1.004
15-08-02 4:55,3606,0.771,97.7,17.07,1.094,6.772,-58.39,86.1,0,1.045
15-08-02 5:00,3607,0.799,95.5,21.38,1.101,6.721,-58.39,86.2,0,0.849
15-08-02 5:05,3608,0.474,109.6,58.91,0.804,6.743,-55.34,86.1,0,1.035
15-08-02 5:10,3609,0.404,128.4,33.03,0.804,6.703,-52.24,86.2,0,1.01
15-08-02 5:15,3610,0.668,123.5,19.08,0.895,6.645,-51.09,85.9,0,0.89
15-08-02 5:20,3611,0.717,129.7,34.67,1.003,6.659,-51.15,85.7,0,0.875
15-08-02 5:25,3612,0.734,127.4,26.06,1.271,6.68,-50.77,86.1,0,0.71
15-08-02 5:30,3613,0.549,152.5,29.99,0.934,6.816,-48.99,85.5,0,0.869
15-08-02 5:35,3614,0.647,116.2,19.37,1.026,6.773,-45.38,85.5,0.048,0.902
15-08-02 5:40,3615,0.386,102.6,21.9,0.719,6.932,-42.72,84.8,0.971,1.078
15-08-02 5:45,3616,0.492,67.01,16.62,0.715,7.009,-43.45,84.4,1.912,1.301
15-08-02 5:50,3617,0.142,80.2,3.511,0.539,7.062,-46.86,84.2,2.906,1.647
15-08-02 5:55,3618,0.965,274.1,30.51,1.519,7.044,-50.8,83.9,3.777,1.751
15-08-02 6:00,3619,1.061,165.6,22.61,1.98,7.203,-55.38,83.3,4.937,1.479
15-08-02 6:05,3620,0.765,159.6,19.56,1.248,7.601,-55.1,81.9,7.132,1.982
15-08-02 6:10,3621,1.291,180.5,22.02,1.904,7.582,-53.02,82.4,9.04,2.254
15-08-02 6:15,3622,0.609,205.2,51.46,2.136,7.87,-54.69,82.2,11.47,2.512
15-08-02 6:20,3623,1.503,244.1,33.1,2.45,8.3,-52.96,83,13.88,2.318
15-08-02 6:25,3624,1.236,51.81,31.53,1.891,8.19,-48.26,80.8,18.14,3.881
15-08-02 6:30,3625,1.107,85.1,21.54,1.715,7.434,-45.16,83.6,21.57,4.239
15-08-02 6:35,3626,0.819,137.2,14.4,0.977,6.973,-40.4,85,25.84,4.803
15-08-02 6:40,3627,0.763,158.7,15.75,1.101,6.833,-34.1,85.5,32.3,5.636
15-08-02 6:45,3628,0.699,173.8,27.41,1.176,6.766,-16.99,85.8,45.31,8.04
15-08-02 6:50,3629,1.435,147.5,71.78,2.176,7.229,-11.7,85.8,53.43,8.14
15-08-02 6:55,3630,0.477,39.95,31.87,1.124,7.942,-4.704,84.7,63.39,9.69
15-08-02 7:00,3631,0.707,119.4,33.12,0.993,8.31,0.356,82.8,73.84,12.13
15-08-02 7:05,3632,0.708,180,22.16,1.375,8.78,4.526,84.2,89.4,15.31
15-08-02 7:10,3633,0.585,123.9,39.68,0.813,9.35,4.831,81.7,92.7,15.68
15-08-02 7:15,3634,0.322,298.8,77.94,0.8,9.54,6.509,82.5,95.7,15.58
15-08-02 7:20,3635,0.92,355.6,46.26,2.323,10.11,5.085,84.3,83.3,11.63
15-08-02 7:25,3636,2.08,12.37,32.61,3.031,10.67,6.636,83.7,88.7,12
15-08-02 7:30,3637,2.358,1.874,11.03,3.126,10.88,10.8,83.2,100.5,14.02
15-08-02 7:35,3638,3.518,357.4,16.19,4.4,10.96,15.33,81.6,125.5,19.4
15-08-02 7:40,3639,3.723,359.4,12.12,5.331,11.08,13.35,80.4,171.9,29.97
15-08-02 7:45,3640,4.308,2.008,11.81,5.674,11.17,15.02,79.73,194.8,34.19
15-08-02 7:50,3641,3.817,5.598,13.32,4.622,11.21,30.55,80.1,204.5,35.72
15-08-02 7:55,3642,4.172,3.308,31.38,4.884,11.26,62.91,79.58,204.8,35.32
15-08-02 8:00,3643,3.615,9.07,11.38,4.763,11.24,57.14,79.78,177.5,29.65
15-08-02 8:05,3644,3.952,3.032,22.73,4.537,11.18,45.95,80.5,155.5,24.8
15-08-02 8:10,3645,4.231,350,25.75,5.514,11.18,44.38,80.2,159.8,26
15-08-02 8:15,3646,4.151,4.716,23.31,5.145,11.11,19.85,80.9,111.5,15.93
15-08-02 8:20,3647,4.065,349.1,25.12,4.684,10.99,12.15,81.7,91.6,12.72
15-08-02 8:25,3648,4.001,0.839,13.07,5.517,10.93,15.27,82,84.9,11.67
15-08-02 8:30,3649,3.625,353.4,34.95,4.475,10.94,26.5,82.5,84,11.27
15-08-02 8:35,3650,4.11,351,13.26,5.155,10.95,31.84,82,76.58,10.24
15-08-02 8:40,3651,3.472,5.068,15.62,5.008,10.94,28.38,81.7,67.86,9.3
15-08-02 8:45,3652,2.952,5.388,15.36,4.126,11.01,32.75,82.9,75,10.22
15-08-02 8:50,3653,3.633,355.9,12.5,5.07,11.04,32.12,81.7,71.46,9.87
15-08-02 8:55,3654,2.809,357.3,19.37,3.554,11.06,34.58,82.5,74.43,10.27
15-08-02 9:00,3655,4.184,359.2,14.22,5.913,11.08,40.43,82.2,84.8,12.05
15-08-02 9:05,3656,3.875,1.56,19.2,5.23,11.03,43.43,82.1,90.5,12.93
15-08-02 9:10,3657,4.26,2.43,17.95,5.733,10.99,45.56,81.8,92.4,12.93
15-08-02 9:15,3658,4.565,353.2,17.47,5.25,10.94,47.08,81.8,92.7,12.71
15-08-02 9:20,3659,4.139,0.992,30.73,4.795,10.92,44.54,81.9,89.3,12.09
15-08-02 9:25,3660,4.544,355.3,16.29,5.547,10.91,38.95,81.5,82.3,11.13
15-08-02 9:30,3661,4.689,341.9,30.99,5.214,10.81,31.43,81.3,69.93,9.58
15-08-02 9:35,3662,4.86,357.7,15.53,6.125,10.76,35.22,81.7,75.8,10.09
15-08-02 9:40,3663,4.596,357.2,32.39,5.867,10.82,41.27,82,85.2,10.82
15-08-02 9:45,3664,3.698,357.9,32.76,4.818,10.83,44.21,82,88.1,11.04
15-08-02 9:50,3665,5.194,5.137,46.21,6.063,10.79,47.26,81.2,93.5,11.87
15-08-02 9:55,3666,5.079,354.6,10.54,5.596,10.74,52.5,81.7,100.1,12.59
15-08-02 10:00,3667,4.791,351.5,18.63,5.887,10.73,57.1,81.9,104.4,12.96
15-08-02 10:05,3668,4.639,359.1,11.51,5.664,10.73,67.41,82.1,120.3,14.68
15-08-02 10:10,3669,4.884,348.4,18.22,6.644,10.66,78.11,81.7,136.2,16.5
15-08-02 10:15,3670,4.321,331.9,41.84,5.292,10.69,83,82,142.8,17.14
15-08-02 10:20,3671,4.759,356.4,20.84,5.991,10.67,84.1,81.9,145.1,17.46
15-08-02 10:25,3672,4.621,356,12.16,6.128,10.64,79.56,81.8,135.6,16.39
15-08-02 10:30,3673,4.109,1.044,19.88,6.308,10.62,81.7,82.3,139.5,16.96
15-08-02 10:35,3674,4.3,343.9,26.58,5.557,10.61,90.1,82,153.8,18.65
15-08-02 10:40,3675,3.714,343.5,25.31,4.492,10.65,99.9,82.6,169.5,20.38
15-08-02 10:45,3676,3.021,349.8,30.02,3.613,10.7,103.5,82.1,173.2,20.55
15-08-02 10:50,3677,2.956,337.8,19.2,4.263,10.73,93.3,81.8,158.5,18.89
15-08-02 10:55,3678,3.19,336.9,24.85,5.23,10.71,94,81.8,161.8,19.57
15-08-02 11:00,3679,3.102,336.2,30,4.23,10.69,92,81.8,157.8,19.09
15-08-02 11:05,3680,3.68,355.6,17.47,4.642,10.65,86.2,81.5,149,18.09
15-08-02 11:10,3681,4.059,352,18.68,5.233,10.63,76.96,81.9,136.4,16.62
15-08-02 11:15,3682,4.064,340.3,19.95,4.541,10.64,84.9,81.7,146.6,17.98
15-08-02 11:20,3683,3.856,352.6,17.56,4.733,10.68,102.7,82,174.3,21.09
15-08-02 11:25,3684,3.755,358.8,30.33,5.138,10.76,107,80.6,180.6,22
15-08-02 11:30,3685,4.336,353.5,24.59,4.913,10.86,116.4,81.3,200.6,24.53
15-08-02 11:35,3686,4.632,351.8,11.33,5.465,10.92,135.6,80.3,234.9,28.68
15-08-02 11:40,3687,4.937,352.2,17.11,6.396,10.98,186.8,79.96,313.4,38.52
15-08-02 11:45,3688,5.192,352.8,8.69,6.386,11.05,177.4,78.64,301,36.99
15-08-02 11:50,3689,4.843,354.5,21.06,6.475,11.06,209.7,78.7,342.3,42.59
15-08-02 11:55,3690,4.898,353,14.81,5.9,11.26,271.2,78.47,427,54.15
15-08-02 12:00,3691,4.807,352.6,29.53,5.406,11.63,290.6,77.25,448.2,56.1
15-08-02 12:05,3692,4.834,345.9,18.5,5.625,11.51,202.2,77.47,330.5,41.44
15-08-02 12:10,3693,5.329,1.235,13.4,6.494,11.34,137,77.34,245,31.19
15-08-02 12:15,3694,5.045,353.1,12.84,5.753,11.23,142.4,76.95,241.6,30.71
15-08-02 12:20,3695,4.971,349.1,28.51,5.717,11.24,133.8,76.48,221.1,28.06
15-08-02 12:25,3696,5.23,5.515,18.49,5.962,11.18,117,77.2,202.2,25.96
15-08-02 12:30,3697,5.037,352.5,16.11,5.668,11.15,149.9,77.25,253.4,31.38
15-08-02 12:35,3698,5.187,352.9,28.43,5.681,11.17,173.6,78.04,284.9,34.33
15-08-02 12:40,3699,5.511,355.5,19.69,6.994,11.17,133.9,76.97,225.9,27.66
15-08-02 12:45,3700,5.442,7.223,16.1,6.164,11.17,123.3,76.34,211.6,26.1
15-08-02 12:50,3701,5.638,2.004,9.25,6.354,11.19,134.8,75.45,219.8,26.92
15-08-02 12:55,3702,5.717,6.738,31.13,6.742,11.18,123.9,75.26,202.8,25.11
15-08-02 13:00,3703,5.061,3.147,35.94,6.024,11.17,122.9,75.88,201.2,24.83
15-08-02 13:05,3704,4.903,16.41,27.95,5.73,11.14,123,76.62,197.8,24.53
15-08-02 13:10,3705,5.792,352.4,19.14,6.605,11.08,121.3,76.14,200.7,25.26
15-08-02 13:15,3706,5.955,358.5,31.76,6.693,11.05,126.5,76.78,208.5,26.29
15-08-02 13:20,3707,5.887,349.5,17.11,6.876,11.06,147.8,76.01,239.7,29.75
15-08-02 13:25,3708,5.618,352.8,15.84,7.249,11.14,159.4,75.91,257,31.39
15-08-02 13:30,3709,5.327,347.3,26.79,6.252,11.17,148.9,75.95,248.3,30.41
15-08-02 13:35,3710,5.692,358.8,14.06,6.876,11.13,151,75.29,260.3,32.06
15-08-02 13:40,3711,6.03,358.5,16.73,7.036,11.12,158.2,75.68,259.6,32.12
15-08-02 13:45,3712,6.381,351.8,16.21,7.559,11.06,142,76.32,232.7,28.97
15-08-02 13:50,3713,5.832,357.9,29.55,7.219,11.01,137.4,76.37,224.2,28
15-08-02 13:55,3714,5.724,359.1,19.06,7.363,11.05,138.9,76.22,225.3,27.84
15-08-02 14:00,3715,5.927,7.705,11.75,6.958,11.04,146.7,75.78,236.2,29.21
15-08-02 14:05,3716,5.136,6.541,11.17,6.465,11.12,163,76.83,260.7,31.86
15-08-02 14:10,3717,5.667,356.5,12.08,6.396,11.17,165,75.69,263,32.54
15-08-02 14:15,3718,5.67,350.2,14.83,6.853,11.23,180.2,74.8,284,35.17
15-08-02 14:20,3719,5.427,359.6,11.59,6.772,11.23,161.1,76.09,257,32
15-08-02 14:25,3720,5.509,357.4,15.51,6.844,11.17,143,75.99,233.1,29.5
15-08-02 14:30,3721,5.127,3.749,29.75,6.412,11.2,148.8,76.67,242.2,30.42
15-08-02 14:35,3722,5.662,5.68,17.87,6.321,11.24,140.7,75.71,227.5,29
15-08-02 14:40,3723,5.54,355.5,11.06,6.53,11.23,138,76.35,226.1,29.06
15-08-02 14:45,3724,5.399,350,17.03,6.965,11.32,154.1,75.5,245.7,31.24
15-08-02 14:50,3725,6.171,354.2,14.78,7.252,11.36,183,74.47,282.6,35.58
15-08-02 14:55,3726,5.509,2.842,11.21,6.445,11.45,184.9,73.92,289.5,36.13
15-08-02 15:00,3727,5.25,359.7,16.85,6.442,11.54,182.4,74.16,291.5,36.57
15-08-02 15:05,3728,5.228,356.2,10.27,6.435,11.53,165.3,73.54,275.3,35.1
15-08-02 15:10,3729,5.552,354.8,13.83,6.132,11.63,211.5,73.12,333.2,41.97
15-08-02 15:15,3730,5.35,6.854,11.17,6.318,11.64,200.9,72.84,313.9,39.8
15-08-02 15:20,3731,5.22,353.3,8.71,6.04,11.72,226.2,72.93,350,43.74
15-08-02 15:25,3732,5.806,1.554,32.88,6.775,11.77,185.3,71.9,301.6,38.37
15-08-02 15:30,3733,5.62,355.5,14.56,6.814,11.74,211.9,72.97,337.6,42.75
15-08-02 15:35,3734,4.714,354.5,16.77,5.573,11.84,197.5,72.42,311.5,39.15
15-08-02 15:40,3735,5.777,0.885,15.51,6.641,11.8,168.4,71.88,274,35.04
15-08-02 15:45,3736,5.341,357.7,15.88,6.262,11.77,174.7,72.32,284.5,35.83
15-08-02 15:50,3737,4.652,344.6,35.26,5.887,11.87,185.3,71.54,303.8,37.37
15-08-02 15:55,3738,4.889,352.4,13.58,6.092,12,240.5,70.6,385.7,47.32
15-08-02 16:00,3739,4.885,350.4,16.04,6.076,12.14,242.9,69.9,386.4,47.32
15-08-02 16:05,3740,4.444,348.8,16.01,5.547,12.21,217.1,69.71,356.5,43.57
15-08-02 16:10,3741,5.043,1.237,6.414,6.083,12.07,199.1,71.18,331,40.62
15-08-02 16:15,3742,4.72,0.673,12.24,5.762,12.03,198.4,70.65,328.3,40.42
15-08-02 16:20,3743,5.238,359.7,15.76,6.808,12.04,201.4,69.98,327.4,40.66
15-08-02 16:25,3744,4.813,351.8,14.8,5.811,12.18,262.1,69.93,406.5,50.02
15-08-02 16:30,3745,4.565,352.4,13.49,5.246,12.45,332.6,69.16,499.7,61.62
15-08-02 16:35,3746,4.621,2.711,13.11,5.292,12.63,314.5,68.97,480,59.35
15-08-02 16:40,3747,4.752,4.226,18.97,5.981,12.61,241.4,68.74,374.6,46.59
15-08-02 16:45,3748,4.102,1.656,16.8,4.544,12.51,197.3,69.64,322.6,40.49
15-08-02 16:50,3749,4.236,0.761,12.74,4.929,12.52,204.4,69.16,329.2,41.32
15-08-02 16:55,3750,4.532,351.3,9.25,5.031,12.62,234.2,68.22,368.5,46.27
15-08-02 17:00,3751,4.102,3.428,22.4,5.697,12.75,304.9,68.1,471.7,60.36
15-08-02 17:05,3752,4.906,0.103,18.33,6.073,13.31,570.3,66.63,822,107.9
15-08-02 17:10,3753,4.371,357.8,13.72,4.991,13.29,280.9,66.32,438.7,54.83
15-08-02 17:15,3754,4.761,357.9,11.67,5.171,12.92,237.2,66.73,377.4,48.32
15-08-02 17:20,3755,4.745,346,42.3,5.707,12.97,311.5,66.88,477.6,61.63
15-08-02 17:25,3756,5.031,5.722,28.74,5.877,13.33,306,66.02,471.3,59.78
15-08-02 17:30,3757,4.516,7.504,12.2,5.184,13.11,165.3,66.41,293.6,37.85
15-08-02 17:35,3758,4.594,6.42,6.763,5.367,12.82,140.5,67.5,258.3,33.89
15-08-02 17:40,3759,4.533,358,9.28,4.903,12.8,160.7,67.01,282.3,36.65
15-08-02 17:45,3760,4.498,353.1,14.39,5.325,12.79,176.5,67.73,300.4,38.76
15-08-02 17:50,3761,4.265,356.2,19.87,5.067,12.97,215.4,66.85,354.4,46.01
15-08-02 17:55,3762,4.493,355.7,13.28,5.403,13.21,266,65.13,422.9,55.37
15-08-02 18:00,3763,3.822,359,20.71,4.364,13.16,227.9,65.35,382.4,51.46
15-08-02 18:05,3764,4.33,0.895,9.72,4.841,13.41,230.8,64.17,370.8,48.26
15-08-02 18:10,3765,4.139,358,13.17,4.626,13.13,179.9,65.31,300.3,39.62
15-08-02 18:15,3766,3.746,355.8,14.73,4.495,13.03,145.5,65.93,249.8,32.28
15-08-02 18:20,3767,3.506,352.8,18.97,4.178,12.94,133,66.43,230.8,29.86
15-08-02 18:25,3768,2.924,1.052,7.129,3.499,12.89,114.9,67.84,214.7,27.57
15-08-02 18:30,3769,3.149,4.904,9.02,3.665,12.77,105.9,68.91,204.7,26.52
15-08-02 18:35,3770,3.047,0.77,13.31,3.92,12.66,93.7,70.13,192.6,25.08
15-08-02 18:40,3771,2.561,0.128,10.3,3.286,12.79,154.3,70.14,285,38.9
15-08-02 18:45,3772,3.05,12.98,9.24,3.44,12.98,126.3,68.04,233.9,29.95
15-08-02 18:50,3773,2.724,11.9,26.05,3.561,12.95,105.3,68.19,191.1,24.34
15-08-02 18:55,3774,3.074,3.701,13.46,3.757,12.85,83.3,68.31,153.9,19.83
15-08-02 19:00,3775,3.235,354.5,18.07,3.541,12.84,68.99,67.56,132.6,17.15
15-08-02 19:05,3776,2.998,356.8,16.71,3.433,12.87,62.21,67.16,122.8,15.88
15-08-02 19:10,3777,2.523,352.9,16.95,3.103,12.95,65.67,66.75,127.9,16.32
15-08-02 19:15,3778,2.197,352.4,14.9,2.849,13.08,80.2,66.36,151.3,19.55
15-08-02 19:20,3779,2.568,349.5,14.29,3.316,13.2,84.1,66.15,153.9,19.87
15-08-02 19:25,3780,2.471,359.7,9.38,3.054,13.14,57.77,66.88,119.3,15.54
15-08-02 19:30,3781,2.73,1.128,13.51,3.172,13.06,51.8,66.99,110.5,14.55
15-08-02 19:35,3782,2.789,356.9,12.34,3.714,13,49.49,67.43,107,14.2
15-08-02 19:40,3783,2.101,3.866,8.98,2.558,12.97,52.64,68.69,112,14.81
15-08-02 19:45,3784,1.688,345.6,23.87,2.832,13.03,64.86,68.77,131.4,17.22
15-08-02 19:50,3785,2.12,4.315,12.29,2.453,13.09,91.6,69.09,171.9,23.75
15-08-02 19:55,3786,2.21,9.14,11.97,3.022,13.52,176.1,67.48,312.7,47.83
15-08-02 20:00,3787,2.06,3.121,15.09,2.378,14.01,208.3,65.85,374,57.81
15-08-02 20:05,3788,2.646,4.49,11.58,3.263,14.29,102.5,63.31,221.8,31.58
15-08-02 20:10,3789,2.672,7.584,16.57,3.642,13.75,74.87,64.55,179.3,26.11
15-08-02 20:15,3790,2.42,5.995,8.72,3.162,13.46,49.93,65.6,152.8,22.46
15-08-02 20:20,3791,2.4,3.968,8.31,3.11,13.27,29.51,66.54,120.2,17.34
15-08-02 20:25,3792,2.515,355.5,15.16,3.133,13.14,29.84,67.52,123.5,18.8
15-08-02 20:30,3793,1.601,356.2,11.85,2.11,13.13,11.35,68.04,82.5,11.49
15-08-02 20:35,3794,1.627,339.2,21.82,2.604,13.09,7.009,66.38,73.69,10.08
15-08-02 20:40,3795,0.861,334,26.87,1.437,13.09,-12.09,65.79,61.42,8.5
15-08-02 20:45,3796,1.62,357.4,12.82,2.247,12.97,-32.63,66.46,47.58,6.928
15-08-02 20:50,3797,1.054,347.1,32.05,1.261,12.8,-39.26,67.89,44.18,6.546
15-08-02 20:55,3798,1.18,1.262,27.17,1.669,12.63,-40.27,69.68,40.65,6.1
15-08-02 21:00,3799,0.869,353.6,16.92,1.274,12.54,-40.22,69.71,34.41,5.181
15-08-02 21:05,3800,0.866,352,22.76,1.235,12.5,-39.54,69.46,30.31,4.603
15-08-02 21:10,3801,0.931,342.4,26.74,1.336,12.48,-39.64,69.99,29.3,4.366
15-08-02 21:15,3802,0.494,333.7,25.39,0.99,12.4,-39.72,71.38,27.33,4.184
15-08-02 21:20,3803,0.241,335.1,40.15,0.412,12.32,-39.27,72,23.68,3.698
15-08-02 21:25,3804,0.237,293.5,35.06,0.8,12.22,-36.7,72.54,19.15,3.028
15-08-02 21:30,3805,0.058,232.6,45.17,0.278,12.11,-35.25,72.94,16.65,2.646
15-08-02 21:35,3806,0.019,184.6,40.29,0.167,12.03,-34.98,73.63,15.54,2.554
15-08-02 21:40,3807,0,0,0,0,11.94,-41.73,74.39,14.84,2.611
15-08-02 21:45,3808,0.244,265.6,19.41,0.572,11.82,-45.9,74.57,17.28,2.981
15-08-02 21:50,3809,0.152,240.8,60.15,0.395,11.75,-51.01,74.35,19.14,3.451
15-08-02 21:55,3810,0.077,216.7,15.96,0.287,11.68,-43.99,74.68,24.48,4.62
15-08-02 22:00,3811,0.578,218.1,12.22,0.794,11.45,-42.09,76.27,24.15,4.704
15-08-02 22:05,3812,0.099,206.1,12.6,0.369,11.12,-31.68,78.49,26.46,4.839
15-08-02 22:10,3813,0.243,180.8,13.55,0.493,11.03,-36.17,79.24,19.3,3.599
15-08-02 22:15,3814,0.783,205.1,5.607,1.039,10.99,-44.6,78.4,13.69,2.687
15-08-02 22:20,3815,0.796,204.4,13.77,1.199,11.17,-41,76.82,12.14,2.354
15-08-02 22:25,3816,0.234,208.5,20.1,0.686,10.89,-43.89,77.62,9.82,2.385
15-08-02 22:30,3817,0.414,203.4,11.96,0.748,10.95,-44.33,76.62,8.35,2.191
15-08-02 22:35,3818,0.183,238.3,12.37,0.461,10.88,-50.48,75.41,6.633,2.05
15-08-02 22:40,3819,0.149,218.8,13.5,0.451,11.21,-51.73,72.56,4.497,1.825
15-08-02 22:45,3820,0.018,190.6,0,0.18,11.28,-44.69,72.8,3.655,2.056
15-08-02 22:50,3821,0.665,92.5,21.07,0.905,10.39,-42.02,77.83,2.981,1.805
15-08-02 22:55,3822,1.02,128.4,8.32,1.179,9.74,-50.69,79.01,1.84,1.224
15-08-02 23:00,3823,0.481,77.87,62.34,1.104,9.66,-43.53,79.64,1.214,1.376
15-08-02 23:05,3824,0.642,108.6,4.655,1.013,9.07,-44.54,82.4,0.456,1.243
15-08-02 23:10,3825,0.166,150.5,9.49,0.497,8.73,-37.2,83.9,0.007,1.075
15-08-02 23:15,3826,0.403,159.8,35.5,0.794,8.67,-38.24,83.9,0,0.875
15-08-02 23:20,3827,0.108,125.6,17.27,0.34,8.56,-37.53,84.5,0,0.932
15-08-02 23:25,3828,0.127,129.5,25.85,0.47,8.21,-41.55,86.3,0,0.936
15-08-02 23:30,3829,0.284,146.2,42.09,0.81,8.05,-52.96,86.3,0,1.018
15-08-02 23:35,3830,0.645,194.6,63.04,1.173,8.36,-53.54,84.2,0,0.771
15-08-02 23:40,3831,0.764,139.3,19.33,0.996,8.78,-38.81,82.1,0,0.677
15-08-02 23:45,3832,0.331,160.7,30.48,0.895,8.78,-35.5,82,0,0.922
15-08-02 23:50,3833,0.08,131,59.24,0.268,8.24,-52.43,84.7,0,0.961
15-08-02 23:55,3834,0.295,175.4,58.99,0.784,8.05,-54.24,85.8,0,0.985
15-08-03 0:00,3835,0.311,115.8,53.11,0.813,8.15,-52.03,85.1,0,1.086
15-08-03 0:05,3836,0.169,194.2,3.237,0.467,7.962,-47.15,86.1,0,0.887
15-08-03 0:10,3837,0.2,181.6,11.71,0.745,8.26,-30.6,84.5,0,0.845
15-08-03 0:15,3838,0.041,197.2,61.33,0.203,8.26,-35.23,84.6,0,0.834
15-08-03 0:20,3839,0.194,233.2,56.89,0.709,8.85,-27.6,83.4,0,0.55
15-08-03 0:25,3840,0.22,170,85.8,0.539,9.25,-27.27,81.3,0,0.775
15-08-03 0:30,3841,0.338,221.9,29.38,0.702,9.23,-29.94,81.7,0,0.513
15-08-03 0:35,3842,0.211,256.5,53.44,0.954,9.44,-32.69,81.7,0,0.624
15-08-03 0:40,3843,0.25,237.3,31.19,0.65,10.09,-37.01,78.87,0,0.616
15-08-03 0:45,3844,0.402,237.3,28.14,0.722,10.68,-49.06,77.05,0,0.534
15-08-03 0:50,3845,0.105,335.5,47.85,0.382,10.93,-44.89,77.64,0,0.82
15-08-03 0:55,3846,0.9,73.6,22.45,1.15,10.53,-47.53,77.9,0,1.09
15-08-03 1:00,3847,0.984,54.87,38.17,1.506,10.12,-54.5,79.48,0,0.362
15-08-03 1:05,3848,0.776,22.09,23.93,1.114,10.72,-63.19,76.79,0,0.209
15-08-03 1:10,3849,1.452,346,31.48,2.185,11.32,-63.75,73.35,0,0.147
15-08-03 1:15,3850,1.394,340.1,13.75,2.104,11.67,-63.09,71.65,0,0.213
15-08-03 1:20,3851,1.448,16.95,24.12,2.166,11.62,-60.01,73.24,0,0.599
15-08-03 1:25,3852,0.733,63.44,27.11,1.045,11.12,-50.68,74.59,0,1.092
15-08-03 1:30,3853,0.444,95.6,28.32,1.045,10.26,-39.98,76.79,0,1.198
15-08-03 1:35,3854,0.122,154.1,7.304,0.366,9.57,-34.9,79.35,0,0.845
15-08-03 1:40,3855,0.326,140.4,20.15,0.898,9.25,-44.02,79.97,0,0.826
15-08-03 1:45,3856,0.908,93.3,45.93,1.754,9.54,-46.39,79.12,0,0.521
15-08-03 1:50,3857,0.153,137.2,22.78,0.663,9.24,-40.31,79.39,0,1.143
15-08-03 1:55,3858,0.253,180.8,52.55,0.617,8.63,-30.99,82.2,0,0.855
15-08-03 2:00,3859,0.781,127.2,12.38,0.97,8.73,-16.88,82.7,0,0.378
15-08-03 2:05,3860,0.784,150.8,43.37,1.055,8.47,-16.42,82.8,0,0.534
15-08-03 2:10,3861,0.799,176.1,23.47,1.205,8.1,-14.87,86,0,0.329
15-08-03 2:15,3862,0.631,142.2,33.53,1.414,8.58,-15.17,84.2,0,0.025
15-08-03 2:20,3863,0.68,92.2,21.33,1.179,9.39,-14.79,80.2,0,0.037
15-08-03 2:25,3864,0.33,61.75,7.469,0.843,9.98,-14.34,78.61,0,0.356
15-08-03 2:30,3865,0.756,96,6.097,1.036,9.79,-15.76,79.18,0,0.272
15-08-03 2:35,3866,0.762,105.9,20.53,1.156,9.86,-16.24,78.91,0,0.096
15-08-03 2:40,3867,0.05,222.2,7.083,0.31,9.79,-14.97,79.67,0,0.509
15-08-03 2:45,3868,0.663,125.1,31.93,1.107,9.88,-16.47,79.02,0,0.072
15-08-03 2:50,3869,0.948,72.13,10.27,1.228,10.39,-21.17,76.71,0,0
15-08-03 2:55,3870,0.672,55.05,38.42,1.33,10.86,-20.16,74.44,0,0.205
15-08-03 3:00,3871,0.7,69.14,11.28,0.957,11,-19.04,73.62,0,0.098
15-08-03 3:05,3872,0.647,67.8,24.87,0.817,10.98,-17.87,73.51,0,0.184
