2014-07-07 02:15:00,479,0.404,336.2
2014-07-07 02:20:00,480,1.626,17.56
2014-07-07 02:25:00,481,0.621,37.41
2014-07-07 02:30:00,482,1.178,30.12
2014-07-07 02:35:00,483,1.667,49.51
2014-07-07 02:40:00,484,1.137,55.54
2014-07-07 02:45:00,485,1.047,323
2014-07-07 02:50:00,486,0.865,110.7
2014-07-07 02:55:00,487,0.531,152
2014-07-07 03:00:00,488,1.017,40.33
2014-07-07 03:05:00,489,1.282,152.4
2014-07-07 03:10:00,490,1.459,359.5
2014-07-07 03:15:00,491,0.974,163.9
2014-07-07 03:20:00,492,0.798,136.1
2014-07-07 03:25:00,493,1.545,121.9
2014-07-07 03:30:00,494,1.341,116.1
2014-07-07 03:35:00,495,0.848,153
2014-07-07 03:40:00,496,1.102,162.5
2014-07-07 03:45:00,497,0.529,183.6
2014-07-07 03:50:00,498,0.44,88.7
2014-07-07 03:55:00,499,0.573,215.3
2014-07-07 04:00:00,500,0.562,325.8
2014-07-07 04:05:00,501,1.443,351.2
2014-07-07 04:10:00,502,1.162,10.09
2014-07-07 04:15:00,503,0.8,50.35
2014-07-07 04:20:00,504,0.703,165.1
2014-07-07 04:25:00,505,0.343,44.74
2014-07-07 04:30:00,506,0.403,90.1
2014-07-07 04:35:00,507,0.601,99
2014-07-07 04:40:00,508,1.103,120.1
2014-07-07 04:45:00,509,0.536,211.6
2014-07-07 04:50:00,510,0.675,31.86
2014-07-07 04:55:00,511,0.821,6.651
2014-07-07 05:00:00,512,1.583,346.5
2014-07-07 05:05:00,513,1.299,335.9
2014-07-07 05:10:00,514,1.498,336.9
2014-07-07 05:15:00,515,1.065,8.9
2014-07-07 05:20:00,516,0.981,155.7
2014-07-07 05:25:00,517,0.759,6.33
2014-07-07 05:30:00,518,1.794,301.5
2014-07-07 05:35:00,519,1.837,276.2
2014-07-07 05:40:00,520,1.868,288
2014-07-07 05:45:00,521,0.373,316.5
2014-07-07 05:50:00,522,1.222,340
2014-07-07 05:55:00,523,1.322,340.2
2014-07-07 06:00:00,524,0.956,304.3
2014-07-07 06:05:00,525,1.097,229.2
2014-07-07 06:10:00,526,0.913,176.6
2014-07-07 06:15:00,527,0.625,149
2014-07-07 06:20:00,528,1.389,86.4
2014-07-07 06:25:00,529,1.164,97.8
2014-07-07 06:30:00,530,1.175,89.6
2014-07-07 06:35:00,531,0.827,96.9
2014-07-07 06:40:00,532,0.001,180.6
2014-07-07 06:45:00,533,0.142,167.4
2014-07-07 06:50:00,534,0.729,76.08
2014-07-07 06:55:00,535,0.856,68.32
2014-07-07 07:00:00,536,1.072,60.61
2014-07-07 07:05:00,537,1.712,92
2014-07-07 07:10:00,538,0.63,188.7
2014-07-07 07:15:00,539,0.596,196.4
2014-07-07 07:20:00,540,0.414,188.4
2014-07-07 07:25:00,541,0.195,177.6
2014-07-07 07:30:00,542,0.375,127.7
2014-07-07 07:35:00,543,0.551,137.4
2014-07-07 07:40:00,544,0.389,201.3
2014-07-07 07:45:00,545,0.041,154.4
2014-07-07 07:50:00,546,0.498,114.8
2014-07-07 07:55:00,547,0.711,85
2014-07-07 08:00:00,548,0.933,84
2014-07-07 08:05:00,549,1.01,106.4
2014-07-07 08:10:00,550,0.564,164.7
2014-07-07 08:15:00,551,0.421,193.1
2014-07-07 08:20:00,552,0.427,124.5
2014-07-07 08:25:00,553,0.462,190.4
2014-07-07 08:30:00,554,0.615,235.3
2014-07-07 08:35:00,555,0.336,244.3
2014-07-07 08:40:00,556,0.313,40.69
2014-07-07 08:45:00,557,0.575,77
2014-07-07 08:50:00,558,0.344,309.4
2014-07-07 08:55:00,559,0.858,237.8
2014-07-07 09:00:00,560,1.425,270
2014-07-07 09:05:00,561,1.769,227.5
2014-07-07 09:10:00,562,2.09,225.1
2014-07-07 09:15:00,563,2.639,237.6
2014-07-07 09:20:00,564,2.086,238.3
2014-07-07 09:25:00,565,1.831,230.7
2014-07-07 09:30:00,566,2.105,236.7
2014-07-07 09:35:00,567,1.2,227.8
2014-07-07 09:40:00,568,1.721,252.2
2014-07-07 09:45:00,569,2.236,251.7
2014-07-07 09:50:00,570,1.794,237.4
2014-07-07 09:55:00,571,2.052,216
2014-07-07 10:00:00,572,2.007,226.9
2014-07-07 10:05:00,573,1.932,219.7
2014-07-07 10:10:00,574,2.099,233
2014-07-07 10:15:00,575,2.029,239.3
2014-07-07 10:20:00,576,2.07,239.2
2014-07-07 10:25:00,577,2.437,224.6
2014-07-07 10:30:00,578,2.912,248.1
2014-07-07 10:35:00,579,2.097,232.5
2014-07-07 10:40:00,580,1.877,249.9
2014-07-07 10:45:00,581,2.127,249.3
2014-07-07 10:50:00,582,2.075,241.9
2014-07-07 10:55:00,583,2.425,239.8
2014-07-07 11:00:00,584,2.328,241.8
2014-07-07 11:05:00,585,2.495,222.7
2014-07-07 11:10:00,586,2.554,244
2014-07-07 11:15:00,587,2.825,239.7
2014-07-07 11:20:00,588,2.532,244.7
2014-07-07 11:25:00,589,2.651,251.2
2014-07-07 11:30:00,590,2.172,231.8
2014-07-07 11:35:00,591,2.453,236.2
2014-07-07 11:40:00,592,2.963,244.1
2014-07-07 11:45:00,593,2.434,247.6
2014-07-07 11:50:00,594,2.524,246.2
2014-07-07 11:55:00,595,1.981,259.2
2014-07-07 12:00:00,596,1.746,241.6
2014-07-07 12:05:00,597,2.629,262.8
2014-07-07 12:10:00,598,2.177,278.4
2014-07-07 12:15:00,599,2.18,259
2014-07-07 12:20:00,600,1.8,227.7
2014-07-07 12:25:00,601,2.081,243
2014-07-07 12:30:00,602,1.761,254.7
2014-07-07 12:35:00,603,2.148,248
2014-07-07 12:40:00,604,2.362,252.5
2014-07-07 12:45:00,605,2.412,248.2
2014-07-07 12:50:00,606,2.637,251.4
2014-07-07 12:55:00,607,2.953,241.7
2014-07-07 13:00:00,608,2.65,245
2014-07-07 13:05:00,609,2.35,231.5
2014-07-07 13:10:00,610,2.71,243.4
2014-07-07 13:15:00,611,2.298,249.9
2014-07-07 13:20:00,612,2.627,245.2
2014-07-07 13:25:00,613,2.322,237.3
