"TOA5","5264","CR1000","5264","CR1000.Std.10","CRD:KLRS_May2013.CR1","36023","FiveMin"
"TIMESTAMP","RECORD","WS_ms_S_WVT","WindDir_D1_WVT","WindDir_SD1_WVT","WS_ms_Max","AirTC_Avg","NR_Wm2_Avg","RH_Avg"
"TS","RN","meters/second","Deg","Deg","meters/second","Deg C","W/m²","%"
"","","WVc","WVc","WVc","Max","Avg","Avg","Avg"
"2013-06-20 19:10:00",7256,2.626,256.9,10.07,3.776,16.89,122.9,54.1
"2013-06-20 19:15:00",7257,3.088,265.1,10.88,4.1,16.89,122.8,54.48
"2013-06-20 19:20:00",7258,2.453,267.2,15.38,3.012,17.26,112.2,52.96
"2013-06-20 19:25:00",7259,2.298,259.6,28.76,3.231,17.33,110.3,52.67
"2013-06-20 19:30:00",7260,2.985,242.6,17.58,4.119,16.96,113,54.07
"2013-06-20 19:35:00",7261,2.947,248.5,13.26,4.221,16.95,108.3,54.74
"2013-06-20 19:40:00",7262,3.227,242.1,17.19,4.57,16.98,105.4,54.72
"2013-06-20 19:45:00",7263,1.757,242.8,12.69,2.94,16.9,114.5,54.64
"2013-06-20 19:50:00",7264,2.795,250.7,13.64,3.616,16.23,124,56.66
"2013-06-20 19:55:00",7265,2.931,259.9,14.91,3.913,16.29,112.6,56.49
"2013-06-20 20:00:00",7266,2.85,259.8,13.97,3.649,16.31,103.7,56.54
"2013-06-20 20:05:00",7267,3.394,258.7,16.76,4.368,16.7,89.3,55.52
"2013-06-20 20:10:00",7268,2.486,249.4,24.74,3.221,16.91,83.4,54.76
"2013-06-20 20:15:00",7269,2.438,245.9,18.21,4.515,16.75,78.74,54.78
"2013-06-20 20:20:00",7270,2.692,269.4,27.7,3.655,16.73,79.02,54.91
"2013-06-20 20:25:00",7271,3.792,247.8,16.13,4.789,16.48,75.16,55.88
"2013-06-20 20:30:00",7272,2.418,253.5,18.04,3.27,16.45,74.88,55.13
"2013-06-20 20:35:00",7273,2.74,254.6,12.68,3.995,16.05,67.62,56.49
"2013-06-20 20:40:00",7274,1.914,262.5,27.4,3.018,16.26,60.26,55.83
"2013-06-20 20:45:00",7275,3.634,252.4,27.37,5.08,16.49,51.43,55.23
"2013-06-20 20:50:00",7276,1.735,275.2,47.55,3.192,16.61,45.34,54.36
"2013-06-20 20:55:00",7277,2.492,271.7,31.02,3.78,16.51,38.99,54.47
"2013-06-20 21:00:00",7278,2.776,250.6,16.76,4.08,16.43,33.3,54.73
"2013-06-20 21:05:00",7279,2.763,243.5,9.6,3.6,16.01,29.01,56.24
"2013-06-20 21:10:00",7280,2.739,243.9,15.92,4.462,16.13,24.44,56.03
"2013-06-20 21:15:00",7281,2.21,244.6,19.38,3.352,16.55,20.64,54.8
"2013-06-20 21:20:00",7282,1.897,238.7,23.67,2.78,16.35,19.8,55.23
"2013-06-20 21:25:00",7283,1.462,234,13.78,1.944,15.97,15.26,56.19
"2013-06-20 21:30:00",7284,1.994,249.5,29.03,5.155,16.23,14.9,55.52
"2013-06-20 21:35:00",7285,2.485,233.9,23.99,3.061,16.52,9.37,54.26
"2013-06-20 21:40:00",7286,2.235,247.3,18.22,3.074,15.96,3.452,56.01
"2013-06-20 21:45:00",7287,1.372,225.1,43.64,2.375,15.84,-6.574,57.23
"2013-06-20 21:50:00",7288,1.326,221.3,22.25,2.042,16.02,-15.69,56.33
"2013-06-20 21:55:00",7289,2.209,250.5,16.06,4.087,15.67,-19.98,57.42
"2013-06-20 22:00:00",7290,2.517,233.5,22.84,3.061,15.17,-21.53,58.8
"2013-06-20 22:05:00",7291,3.231,237.9,11.88,4.377,15.35,-23.53,58.52
"2013-06-20 22:10:00",7292,2.715,235.3,16.2,3.603,15.4,-19.6,58.35
"2013-06-20 22:15:00",7293,3.228,237.5,7.724,4.58,15.25,-17.72,58.8
"2013-06-20 22:20:00",7294,2.164,235.5,16.76,2.842,15.33,-17.74,58.64
"2013-06-20 22:25:00",7295,2.803,231.5,16.16,3.649,14.99,-19.8,59.59
"2013-06-20 22:30:00",7296,2.884,239.9,21.43,3.76,14.86,-22.54,60.42
"2013-06-20 22:35:00",7297,2.916,225.6,19.6,4.106,14.86,-25.31,60.54
"2013-06-20 22:40:00",7298,2.541,227.1,16.92,3.731,14.78,-27.9,60.59
"2013-06-20 22:45:00",7299,2.323,224.8,24.35,3.528,14.97,-31.33,59.72
"2013-06-20 22:50:00",7300,2.481,228.8,24.96,3.045,14.99,-33.31,59.31
"2013-06-20 22:55:00",7301,1.597,223.4,21.25,3.26,14.61,-35.09,60.63
"2013-06-20 23:00:00",7302,1.297,187.5,17.92,2.538,14.49,-37.15,61.33
"2013-06-20 23:05:00",7303,2.286,207.8,20.21,3.054,14.5,-37.66,61.41
"2013-06-20 23:10:00",7304,2.232,212.5,18.29,2.969,14.52,-39,61.29
"2013-06-20 23:15:00",7305,1.412,205.4,32.88,2.388,14.31,-39.54,62.26
"2013-06-20 23:20:00",7306,0.501,171.1,39.96,1.183,14.03,-39.99,63.88
"2013-06-20 23:25:00",7307,0.186,182.3,34.7,0.506,13.86,-39.87,64.52
"2013-06-20 23:30:00",7308,0.129,99.7,14.45,0.51,13.74,-39.46,65.59
"2013-06-20 23:35:00",7309,0.324,99.7,26.58,0.745,13.57,-39.79,66.95
"2013-06-20 23:40:00",7310,0.509,106.7,57.63,0.742,13.34,-41.75,68.56
"2013-06-20 23:45:00",7311,0.339,120.1,26.51,0.768,13.34,-42.68,69.08
"2013-06-20 23:50:00",7312,0.794,172.7,60.74,1.31,12.76,-42.05,70.71
"2013-06-20 23:55:00",7313,0.859,185.9,32.98,1.708,13.24,-43.12,67.28
"2013-06-21 00:00:00",7314,1.083,159.2,19.96,1.757,13.69,-44.29,65.5
"2013-06-21 00:05:00",7315,1.085,172.7,38.31,1.493,13.71,-42.54,65.45
"2013-06-21 00:10:00",7316,1.295,145.2,28.15,1.597,13.74,-39.29,64.6
"2013-06-21 00:15:00",7317,0.984,148.5,45.24,1.927,14.01,-37.99,63.28
"2013-06-21 00:20:00",7318,1.154,138.9,34.06,1.496,14.28,-36.27,62.16
"2013-06-21 00:25:00",7319,1.061,120.6,91.3,2.146,14.29,-32.46,62.23
"2013-06-21 00:30:00",7320,0.632,184.6,27.15,1.179,14.11,-29.31,62.95
"2013-06-21 00:35:00",7321,1.082,105.9,47.26,2.002,14.1,-28.42,62.43
"2013-06-21 00:40:00",7322,1.015,143.6,73.98,1.411,14.4,-27.56,61.2
"2013-06-21 00:45:00",7323,0.695,201.4,87.9,1.398,13.92,-24.94,63.09
"2013-06-21 00:50:00",7324,0.804,149,38.9,1.352,14.07,-26.19,62.1
"2013-06-21 00:55:00",7325,0.63,196.7,53.74,1.186,14.23,-27.91,61.11
"2013-06-21 01:00:00",7326,0.816,136.8,50.33,1.071,14.1,-25.68,62.43
"2013-06-21 01:05:00",7327,0.983,167.4,26.71,1.855,13.86,-27.74,63
"2013-06-21 01:10:00",7328,1.013,157.8,33.1,1.457,13.8,-26.06,63.36
"2013-06-21 01:15:00",7329,1.612,187.9,22.53,2.835,13.55,-27.3,64.28
"2013-06-21 01:20:00",7330,1.466,179.8,22.45,2.195,13.46,-27.74,64.66
"2013-06-21 01:25:00",7331,1.738,178.6,23.59,2.398,13.37,-27.76,64.99
"2013-06-21 01:30:00",7332,1.707,189.1,15.58,2.296,13.21,-26.42,65.7
"2013-06-21 01:35:00",7333,2.253,191.3,13.83,3.071,13.09,-27.33,65.94
"2013-06-21 01:40:00",7334,3.133,220.3,12.46,3.793,13.41,-25.04,64.02
"2013-06-21 01:45:00",7335,3.169,220.7,16.34,4.031,13.54,-25.15,63.24
"2013-06-21 01:50:00",7336,3.515,205.9,13.25,4.387,13.67,-24.69,62.42
"2013-06-21 01:55:00",7337,3.358,219.9,12.52,4.243,13.52,-23.22,62.96
"2013-06-21 02:00:00",7338,3.705,221.4,9.7,4.403,13.33,-22.53,63.68
"2013-06-21 02:05:00",7339,3.351,220.9,12.53,4.018,13.18,-21.49,64.16
"2013-06-21 02:10:00",7340,3.493,227.4,13.74,4.051,13.19,-17.93,64.03
"2013-06-21 02:15:00",7341,3.494,246.2,12.28,4.136,12.48,-15.32,66.26
"2013-06-21 02:20:00",7342,3.053,240,10,4.397,12.07,-14.94,68
"2013-06-21 02:25:00",7343,2.645,224.5,9,3.626,12.37,-15.65,67.02
"2013-06-21 02:30:00",7344,2.506,241.8,12.63,3.345,12.73,-14.28,65.35
"2013-06-21 02:35:00",7345,2.586,238.6,13.47,3.143,12.25,-14.45,67.27
"2013-06-21 02:40:00",7346,2.67,250.1,12.27,3.299,11.59,-13.72,70.22
"2013-06-21 02:45:00",7347,2.038,248.5,6.647,2.434,11.03,-14.61,72.36
"2013-06-21 02:50:00",7348,2.083,270.6,12.18,3.371,10.96,-14.94,72.65
"2013-06-21 02:55:00",7349,1.066,257.4,19.67,1.659,11.41,-14.91,71.11
"2013-06-21 03:00:00",7350,1.214,225.6,18.76,1.594,11.59,-20.6,70.61
"2013-06-21 03:05:00",7351,2.047,238.5,23.27,3.57,11.94,-29.72,68.88
"2013-06-21 03:10:00",7352,1.708,226.8,10.84,2.496,12.62,-31.32,66.21
"2013-06-21 03:15:00",7353,1.492,204.9,20.29,2.074,12.57,-40.39,67.58
"2013-06-21 03:20:00",7354,1.923,198.7,17.81,3.061,12.23,-75.87,71.83
"2013-06-21 03:25:00",7355,1.655,214.4,10.83,2.519,11.35,-52.3,77.16
"2013-06-21 03:30:00",7356,1.349,196.4,8.45,1.833,10.75,-37.62,81.4
"2013-06-21 03:35:00",7357,1.015,177,30.82,1.241,10.46,-30.3,83.6
"2013-06-21 03:40:00",7358,0.796,149.5,21.29,1.258,10.5,-26.24,85.1
"2013-06-21 03:45:00",7359,0.526,157.9,28.03,0.895,10.5,-23.98,86.6
"2013-06-21 03:50:00",7360,0.513,149.5,35.14,1.169,10.54,-25.15,86.3
"2013-06-21 03:55:00",7361,0.895,146.4,20.48,1.712,10.72,-30.58,85.4
"2013-06-21 04:00:00",7362,0.709,120.7,27.76,0.973,10.85,-26.21,86.2
"2013-06-21 04:05:00",7363,1.303,99.6,11.74,2.038,10.8,-30.43,87.1
"2013-06-21 04:10:00",7364,1.078,103.6,13.16,2.14,10.88,-28.17,87.5
"2013-06-21 04:15:00",7365,1.678,86.4,13.08,2.097,10.89,-32.9,87.4
"2013-06-21 04:20:00",7366,1.828,93.2,15.64,2.417,11.06,-41.54,85.6
"2013-06-21 04:25:00",7367,0.86,99.8,24.15,1.114,11.13,-33.36,84.7
"2013-06-21 04:30:00",7368,0.328,63.59,26.33,0.84,11.05,-23.78,85.7
"2013-06-21 04:35:00",7369,0.264,298.2,41.95,0.585,10.89,-21.75,86.6
"2013-06-21 04:40:00",7370,0.248,257.2,51.85,0.663,10.74,-20.66,86.8
"2013-06-21 04:45:00",7371,0.929,271,34.1,1.787,11.02,-39.66,82.7
"2013-06-21 04:50:00",7372,1.189,203.4,86.7,1.653,11.76,-51.94,77.27
"2013-06-21 04:55:00",7373,1.825,264.3,35.16,3.234,12.18,-62.33,73.85
"2013-06-21 05:00:00",7374,0.504,72.66,26.77,1.232,12.3,-44.44,74.46
"2013-06-21 05:05:00",7375,0.73,189.8,67.26,1.258,12.17,-41.32,75.71
"2013-06-21 05:10:00",7376,0.318,83.4,30.2,0.725,11.67,-26.73,79.94
"2013-06-21 05:15:00",7377,0.994,42.7,9.31,1.156,11.36,-31.94,81.4
"2013-06-21 05:20:00",7378,0.853,47.33,12.83,1.071,11.12,-28.64,82.7
"2013-06-21 05:25:00",7379,0.548,75.48,56.78,1.493,11.11,-27.19,82.2
"2013-06-21 05:30:00",7380,1.46,202.8,18.27,2.205,10.73,-26.35,86.1
"2013-06-21 05:35:00",7381,1.142,229,63.6,3.77,10.91,-54.81,79.1
"2013-06-21 05:40:00",7382,2.027,130.5,53.36,4.452,12.16,-100.2,66.46
"2013-06-21 05:45:00",7383,0.747,100.3,80.4,1.379,12.57,-66.85,65.41
"2013-06-21 05:50:00",7384,1.213,146,99,1.754,12.3,-62.36,68.03
"2013-06-21 05:55:00",7385,1.208,76.46,60.06,2.107,12.14,-69.83,66.92
"2013-06-21 06:00:00",7386,0.607,257.2,48.65,1.307,12.13,-56.05,68.15
"2013-06-21 06:05:00",7387,0.27,213.9,60.21,0.549,11.91,-46.45,69.75
"2013-06-21 06:10:00",7388,0.482,193.7,30.35,1.405,11.61,-50.11,70.34
"2013-06-21 06:15:00",7389,1.287,189,20.96,1.901,11.46,-63.14,71.1
"2013-06-21 06:20:00",7390,0.401,163.6,43.84,1.006,11.39,-48.46,70.82
"2013-06-21 06:25:00",7391,0.116,216.2,32.44,0.392,11.37,-37.63,70.87
"2013-06-21 06:30:00",7392,0.48,107,32.32,1.065,11.3,-40.94,72.59
"2013-06-21 06:35:00",7393,0.272,118.8,39.9,0.611,11.23,-30.21,72.88
"2013-06-21 06:40:00",7394,0.565,78.38,21.67,0.8,11.22,-24.27,74.87
"2013-06-21 06:45:00",7395,0.656,81.5,28.14,1.101,11.06,-24.55,75.62
"2013-06-21 06:50:00",7396,0.028,57.37,2.144,0.212,11.25,-12.37,74.2
"2013-06-21 06:55:00",7397,0.241,321.5,40.95,0.791,11.65,-5.819,71.2
"2013-06-21 07:00:00",7398,0.386,50.18,30.25,0.941,12.26,19.46,69.25
"2013-06-21 07:05:00",7399,0.535,19.38,26.15,1.078,12.87,21.04,67.21
"2013-06-21 07:10:00",7400,0.689,11.98,13.37,1.362,13.06,-27.09,64.26
"2013-06-21 07:15:00",7401,1.21,343,16.45,1.774,12.68,7.725,65.91
"2013-06-21 07:20:00",7402,1.295,29.73,15.35,1.552,12.66,5.921,66.99
"2013-06-21 07:25:00",7403,0.771,70.63,26.82,1.277,12.97,35.75,67.44
"2013-06-21 07:30:00",7404,0.836,36.73,20.03,1.205,13.51,38.87,66.41
"2013-06-21 07:35:00",7405,1.257,358.4,27.44,1.895,13.35,39,67.24
"2013-06-21 07:40:00",7406,1.228,27.78,23.62,1.97,13.16,52.53,69.58
"2013-06-21 07:45:00",7407,1.356,42.63,10.34,1.839,13.08,13.41,70.44
"2013-06-21 07:50:00",7408,1.526,60.46,7.06,1.993,12.81,27.84,72.35
"2013-06-21 07:55:00",7409,1.453,72.83,7.955,2.192,12.84,44.81,72.43
"2013-06-21 08:00:00",7410,0.757,93.5,23.16,1.052,13.29,47.25,71.23
"2013-06-21 08:05:00",7411,0.972,125.8,24.52,1.343,13.65,106.1,69.53
"2013-06-21 08:10:00",7412,0.862,63.12,32.52,1.333,13.94,128.4,68.23
"2013-06-21 08:15:00",7413,0.537,66.15,39.24,1.382,14.25,132.4,65.89
"2013-06-21 08:20:00",7414,1.08,65.17,19.53,1.63,14.32,124.5,63.63
"2013-06-21 08:25:00",7415,1.16,64.99,24.5,1.735,14.45,-14.96,61.74
"2013-06-21 08:30:00",7416,1.293,79.98,13.27,1.816,14.51,-48.59,60.77
"2013-06-21 08:35:00",7417,1.09,77.99,25.91,1.646,14.62,103.4,61.21
"2013-06-21 08:40:00",7418,1,20.01,66.31,1.875,14.73,158.2,59.01
"2013-06-21 08:45:00",7419,1.927,255.5,20.21,2.316,13.69,159,65.8
"2013-06-21 08:50:00",7420,1.799,247.9,9.62,2.375,13.55,170.1,66
"2013-06-21 08:55:00",7421,2.108,267.3,12.4,2.613,13.71,176.9,62.59
"2013-06-21 09:00:00",7422,1.884,268.8,14.47,2.492,13.69,194.3,61.98
"2013-06-21 09:05:00",7423,1.034,322.7,26.83,1.617,14.06,208,61.5
"2013-06-21 09:10:00",7424,0.711,34.66,55.46,2.051,14.69,220.6,58.32
"2013-06-21 09:15:00",7425,0.713,49.84,25.62,1.307,15.26,226.5,56.84
"2013-06-21 09:20:00",7426,0.218,176.4,56.5,0.565,15.73,241.7,53.6
"2013-06-21 09:25:00",7427,1.926,238.7,15.88,2.675,15.33,247,57.58
"2013-06-21 09:30:00",7428,2.268,239.9,9.11,2.682,14.51,262.7,60.25
"2013-06-21 09:35:00",7429,2.201,251.2,23.17,2.724,14.47,270.5,61.51
"2013-06-21 09:40:00",7430,2.426,257.4,8.65,2.979,14.31,284.2,61.56
"2013-06-21 09:45:00",7431,2.341,253.4,14.91,3.384,14.26,295.8,62.01
"2013-06-21 09:50:00",7432,3.191,252.3,10.35,3.776,14.22,311.4,60.98
"2013-06-21 09:55:00",7433,2.478,240.5,20.56,2.8,14.25,322.4,60.75
"2013-06-21 10:00:00",7434,2.51,233.4,15.41,3.031,14.46,327.3,60.04
"2013-06-21 10:05:00",7435,2.485,249.6,15.23,3.74,14.6,333.4,60.23
"2013-06-21 10:10:00",7436,2.283,231.3,9.03,2.675,14.82,349.5,58.63
"2013-06-21 10:15:00",7437,2.311,235.5,11.17,2.613,15.01,346.1,58.45
"2013-06-21 10:20:00",7438,2.59,244.6,5.454,3.074,15.03,361.1,56.57
"2013-06-21 10:25:00",7439,2.431,241.5,10.31,3.1,14.91,368.8,57.91
"2013-06-21 10:30:00",7440,2.577,233.4,12.6,3.211,15.28,378.9,56.91
"2013-06-21 10:35:00",7441,2.405,243.8,19.41,2.96,15.6,381.3,55.57
"2013-06-21 10:40:00",7442,2.46,252.4,22.44,3.152,15.53,388.4,54.57
"2013-06-21 10:45:00",7443,2.58,250.7,15.75,3.071,15.63,390.8,55.48
"2013-06-21 10:50:00",7444,2.701,237.2,13.02,3.312,15.58,407.1,55.72
"2013-06-21 10:55:00",7445,2.541,237.3,13.5,3.384,15.82,409.2,54.96
"2013-06-21 11:00:00",7446,2.831,239.3,10.87,3.59,15.86,424.4,54.91
"2013-06-21 11:05:00",7447,2.876,234.8,13.71,3.786,15.91,428,55.2
"2013-06-21 11:10:00",7448,2.9,237.4,14.84,3.577,16.01,436.5,53.88
"2013-06-21 11:15:00",7449,2.701,235.5,17.7,3.597,16.42,433.8,52.36
"2013-06-21 11:20:00",7450,2.693,231.8,17.63,3.554,16.61,439.3,52.23
"2013-06-21 11:25:00",7451,2.939,237.1,9.9,3.757,16.52,460.8,52.69
"2013-06-21 11:30:00",7452,2.86,235.8,12.66,3.231,16.69,457.4,52.63
"2013-06-21 11:35:00",7453,3.217,249.4,8.65,3.822,16.97,455.7,50.74
"2013-06-21 11:40:00",7454,2.985,250.1,9.12,3.878,17.03,463.1,50.62
"2013-06-21 11:45:00",7455,3,246.9,13.96,3.757,17.03,471.7,50.33
"2013-06-21 11:50:00",7456,2.39,257.8,24.86,3.221,17.31,468.8,50.42
"2013-06-21 11:55:00",7457,2.621,219.1,21.58,3.423,17.48,488.3,49.38
"2013-06-21 12:00:00",7458,2.643,228.3,13.16,3.188,17.21,498.6,49.59
"2013-06-21 12:05:00",7459,2.827,230.7,16.25,3.574,17.63,492.6,49.38
"2013-06-21 12:10:00",7460,2.775,238.8,17.03,3.12,17.8,496.1,47.78
"2013-06-21 12:15:00",7461,2.354,235.6,15.49,3.192,17.85,499.6,49.24
"2013-06-21 12:20:00",7462,3.12,244.2,13.73,3.737,18.14,511.2,46.77
"2013-06-21 12:25:00",7463,2.48,239,12.16,3.244,18.02,516.5,46.94
"2013-06-21 12:30:00",7464,2.346,224.2,16.02,3.224,18.34,515.7,45.86
"2013-06-21 12:35:00",7465,2.707,250.1,18.57,3.623,18.57,513.2,45.29
"2013-06-21 12:40:00",7466,2.806,245.3,16.73,4.021,18.22,529.6,45.42
"2013-06-21 12:45:00",7467,1.775,254.9,20.21,2.79,18.12,526.3,45
"2013-06-21 12:50:00",7468,2.793,251.6,19.9,3.358,18.62,523.8,44.23
"2013-06-21 12:55:00",7469,2.454,246.7,14.05,3.201,18.66,533.9,44.68
"2013-06-21 13:00:00",7470,2.501,251.5,15.49,3.273,18.64,538.3,43.61
"2013-06-21 13:05:00",7471,2.614,248.2,22.99,2.914,18.89,542.3,42.83
"2013-06-21 13:10:00",7472,2.241,237.3,24,2.94,18.95,545.1,41.93
"2013-06-21 13:15:00",7473,2.569,261.6,15.67,2.888,18.89,543.9,42.59
"2013-06-21 13:20:00",7474,2.498,257,10.88,2.894,18.7,552.6,42.59
"2013-06-21 13:25:00",7475,2.535,255.7,11.17,3.218,19.17,541.6,42.34
"2013-06-21 13:30:00",7476,2.887,262.8,18.63,3.309,19.33,552.6,40.86
"2013-06-21 13:35:00",7477,2.225,240.9,14.26,3.286,19.39,546.3,40.91
"2013-06-21 13:40:00",7478,2.7,249.8,15.57,3.172,19.61,559.5,39.5
"2013-06-21 13:45:00",7479,2.428,255.3,11.07,3.453,19.69,547.4,40.1
"2013-06-21 13:50:00",7480,2.27,241.4,13.19,2.96,19.53,551.3,41.78
"2013-06-21 13:55:00",7481,2.094,253.4,20.03,2.822,19.7,556,40.25
"2013-06-21 14:00:00",7482,2.144,262.3,17.85,2.943,19.95,553.7,38.87
"2013-06-21 14:05:00",7483,2.216,270.1,13.83,2.659,20.03,556.1,38.32
"2013-06-21 14:10:00",7484,2.119,256.5,19.65,2.813,20,554.7,38.24
"2013-06-21 14:15:00",7485,2.729,252.8,17.55,3.031,20.22,553.3,37.31
"2013-06-21 14:20:00",7486,2.645,257.4,14.27,2.95,20.39,543.8,36.1
"2013-06-21 14:25:00",7487,2.494,260.4,10.24,2.917,20.37,557.4,35.2
"2013-06-21 14:30:00",7488,2.507,256,13.03,3.133,20.35,556,35.49
"2013-06-21 14:35:00",7489,2.415,266.3,15.95,3.361,20.32,560.5,35.46
"2013-06-21 14:40:00",7490,2.863,267.6,11.4,4.243,20.6,545.9,34.99
"2013-06-21 14:45:00",7491,2.765,278,10.84,3.185,20.73,544,34.34
"2013-06-21 14:50:00",7492,2.023,281.1,15.33,2.463,20.99,537.3,34.04
"2013-06-21 14:55:00",7493,1.706,282.8,24.88,2.163,21.14,533,32.51
"2013-06-21 15:00:00",7494,1.574,262.3,24.32,1.973,21.18,542.2,31.08
"2013-06-21 15:05:00",7495,2.014,275.3,24.06,2.597,21.12,539.5,31.28
"2013-06-21 15:10:00",7496,2.513,284.9,15.65,3.077,21.05,532.9,31.18
"2013-06-21 15:15:00",7497,2.345,276.9,14.41,2.982,21.19,542.5,32.58
"2013-06-21 15:20:00",7498,2.307,286.1,15.63,3.041,21.18,541.7,30.34
"2013-06-21 15:25:00",7499,1.491,254.7,37.49,2.633,21.43,533,32.51
"2013-06-21 15:30:00",7500,2.535,277.4,8.81,3.227,21.7,520.5,28.77
"2013-06-21 15:35:00",7501,2.509,252.6,9.68,3.306,21.64,531.2,28.78
"2013-06-21 15:40:00",7502,2.776,277.6,18.14,3.717,21.68,509.2,28.58
"2013-06-21 15:45:00",7503,3.341,262.3,10.6,3.894,21.83,506.7,25.9
"2013-06-21 15:50:00",7504,2.944,258.9,16.58,3.74,22.15,515.7,24.54
"2013-06-21 15:55:00",7505,2.146,256.2,13,2.698,22.04,498.4,25.49
"2013-06-21 16:00:00",7506,2.191,278.3,22.23,2.891,22.2,503.9,23.92
"2013-06-21 16:05:00",7507,1.488,268.1,31,2.198,22.11,500.7,24.73
"2013-06-21 16:10:00",7508,1.996,254.8,36.58,3.322,22.4,505.9,24.9
"2013-06-21 16:15:00",7509,2.563,268.9,15.23,3.071,22.57,492.5,24.21
"2013-06-21 16:20:00",7510,2.83,261.9,17.15,3.381,22.61,494.8,24.77
"2013-06-21 16:25:00",7511,2.824,262.1,12.66,3.848,22.6,488.5,26.17
"2013-06-21 16:30:00",7512,2.425,259.9,16.24,3.152,22.58,477.1,23.99
"2013-06-21 16:35:00",7513,2.493,248.6,14.56,3.192,22.9,482.1,22.49
"2013-06-21 16:40:00",7514,2.431,268.2,19.13,2.933,22.45,471,23.72
"2013-06-21 16:45:00",7515,2.735,254.1,13.33,3.309,22.39,475.2,25.11
"2013-06-21 16:50:00",7516,2.717,264.1,20.95,3.463,22.63,478.3,24.7
"2013-06-21 16:55:00",7517,2.971,262.5,9.73,3.466,22.63,472.2,23.42
"2013-06-21 17:00:00",7518,2.579,267.8,12.81,3.116,22.72,447.8,22.41
"2013-06-21 17:05:00",7519,2.693,258.2,13.08,3.757,22.71,464.4,23.25
"2013-06-21 17:10:00",7520,3.015,255.1,12.6,3.531,22.3,447.6,24.46
"2013-06-21 17:15:00",7521,2.767,267.5,15.34,3.512,22.33,446.3,24.07
"2013-06-21 17:20:00",7522,2.142,263.2,13.04,2.656,22.09,433.8,25.28
"2013-06-21 17:25:00",7523,2.48,257.4,14.52,3.492,22.21,426.1,25.56
"2013-06-21 17:30:00",7524,2.707,257.4,14.61,3.286,22.52,411.8,24.17
"2013-06-21 17:35:00",7525,2.056,251.7,18.31,2.845,22.77,395.1,22.54
"2013-06-21 17:40:00",7526,2.46,256.6,31.95,4.328,22.84,376.8,24.21
"2013-06-21 17:45:00",7527,2.874,273.4,19.8,3.897,22.4,388.1,23.51
"2013-06-21 17:50:00",7528,2.438,282.4,33.07,3.267,21.28,367.3,25.81
"2013-06-21 17:55:00",7529,3.082,241,15.23,5.057,21.79,341.3,25.75
"2013-06-21 18:00:00",7530,2.461,252.9,19.81,2.819,21.98,366.8,25.99
"2013-06-21 18:05:00",7531,2.748,264.9,22.03,3.773,22.07,344.2,24.74
"2013-06-21 18:10:00",7532,2.98,260.5,16.48,3.495,21.77,339.5,24.89
"2013-06-21 18:15:00",7533,2.015,281.8,20.9,2.806,21.9,324.5,23.81
"2013-06-21 18:20:00",7534,1.39,282.3,36.88,2.045,22.14,314.8,24.42
"2013-06-21 18:25:00",7535,2.169,257.4,18.55,2.548,21.83,308.6,23.35
"2013-06-21 18:30:00",7536,2.223,240.9,20.47,3.296,22.22,302.3,20.59
"2013-06-21 18:35:00",7537,1.829,258.1,12.87,2.502,22.09,292.7,21.43
"2013-06-21 18:40:00",7538,1.244,259.6,16.82,2.13,21.88,284.7,21.22
"2013-06-21 18:45:00",7539,2.447,264.6,11.53,2.956,22.09,267.8,21.45
"2013-06-21 18:50:00",7540,1.685,262.1,17.57,2.362,23,268.6,17.3
"2013-06-21 18:55:00",7541,1.494,285,29.87,1.976,23.07,256.7,17.86
"2013-06-21 19:00:00",7542,2.336,273.2,23.08,3.025,22.07,240.1,20.78
"2013-06-21 19:05:00",7543,1.352,263.5,24.07,1.963,21.49,241.2,21.9
"2013-06-21 19:10:00",7544,1.859,252.1,28.17,3.107,21.14,233.6,23.75
"2013-06-21 19:15:00",7545,2.562,251,18.46,3.061,20.53,225.7,25.69
"2013-06-21 19:20:00",7546,2.565,264,23.79,3.453,20.33,218.4,25.52
"2013-06-21 19:25:00",7547,2.845,240.6,17.18,3.995,20.59,206.1,24.81
"2013-06-21 19:30:00",7548,2.446,256.3,21.47,3.567,20.62,203.5,24.88
"2013-06-21 19:35:00",7549,2.437,257.5,10.37,3.525,20.54,187.7,25.29
"2013-06-21 19:40:00",7550,2.278,229.3,24.91,3.077,20.08,186,25.95
"2013-06-21 19:45:00",7551,2.985,257,24.47,4.096,20.02,177.1,24.97
"2013-06-21 19:50:00",7552,3.002,257.3,16.3,3.701,20.09,160.3,24.83
"2013-06-21 19:55:00",7553,3.045,249,20.18,3.633,19.71,150.8,24.6
"2013-06-21 20:00:00",7554,2.535,248.4,9.6,3.133,19.81,130.5,25
"2013-06-21 20:05:00",7555,3.087,255.4,21.36,4.711,19.65,133.2,24.66
"2013-06-21 20:10:00",7556,3.087,263.9,15.17,3.907,20.1,126.4,22.37
"2013-06-21 20:15:00",7557,2.39,240.1,19.83,2.832,19.98,118.2,23.98
"2013-06-21 20:20:00",7558,2.382,256.5,13.88,3.286,19.77,116.4,24.7
"2013-06-21 20:25:00",7559,2.274,236.2,21.91,3.09,19.57,105.7,25.73
"2013-06-21 20:30:00",7560,2.51,230.9,18.52,3.094,19.69,96.3,25.71
"2013-06-21 20:35:00",7561,3.253,241.4,16.24,5.106,19.24,91.3,26.2
